Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c-dc,,soc
24,290.3113031,12-17-2015 16:51:17,230.3108688,2,1,0.999364197,3.447794914,0.063939807,0,0.21141799,0,0.000713062,0,0,0,0,,,,
25,300.3268364,12-17-2015 16:51:27,240.3264021,2,1,0.99918437,3.455735922,0.06672035,0,0.221016032,0,0.00064826,0,0,0,0,,,,
26,310.3424042,12-17-2015 16:51:37,250.3419699,2,1,0.999364197,3.463676929,0.069500934,0,0.230636323,0,0.00064826,0,0,0,0,,,,
27,320.3577535,12-17-2015 16:51:47,260.3573192,2,1,0.999723852,3.471293688,0.072277181,0,0.24026284,0,0.000680637,0,0,0,0,,,,
28,330.3736434,12-17-2015 16:51:58,270.3732091,2,1,0.999364197,3.478424311,0.075057684,0,0.249924614,0,0.000615835,0,0,0,0,,,,
29,340.3736587,12-17-2015 16:52:08,280.3732244,2,1,0.999364197,3.485554934,0.077838374,0,0.259606891,0,0.000615788,0,0,0,0,,,,
30,350.3736887,12-17-2015 16:52:18,290.3732545,2,1,0.999364197,3.492199421,0.080614625,0,0.269292965,0,0.00058341,0,0,0,0,,,,
31,360.3889776,12-17-2015 16:52:28,300.3885434,2,1,0.999544024,3.498682022,0.083395128,0,0.279012298,0,0.00058341,0,0,0,0,,,,
32,370.4045123,12-17-2015 16:52:38,310.404078,2,1,0.999544024,3.50500226,0.086175707,0,0.288749634,0,0.000550985,0,0,0,0,,,,
33,380.4197242,12-17-2015 16:52:48,320.4192899,2,1,0.999364197,3.510998487,0.08895193,0,0.29848871,0,0.00051856,0,0,0,0,,,,
34,390.4198967,12-17-2015 16:52:58,330.4194624,2,1,0.999364197,3.516832829,0.091732456,0,0.308259243,0,0.000518608,0,0,0,0,,,,
35,400.4355648,12-17-2015 16:53:08,340.4351305,2,1,0.999544024,3.522342682,0.094513015,0,0.318045491,0,0.00051856,0,0,0,0,,,,
36,410.4509641,12-17-2015 16:53:18,350.4505298,2,1,0.999544024,3.527366638,0.097293553,0,0.327846382,0,0.000453758,0,0,0,0,,,,
37,420.4666584,12-17-2015 16:53:28,360.4662241,2,1,0.999364197,3.531904459,0.100074145,0,0.337661091,0,0.000388956,0,0,0,0,,,,
38,430.4820856,12-17-2015 16:53:38,370.4816513,2,1,0.999723852,3.536118031,0.102854685,0,0.347487706,0,0.000388956,0,0,0,0,,,,
39,440.4821169,12-17-2015 16:53:48,380.4816826,2,1,0.999364197,3.539035082,0.105630956,0,0.357309125,0,0.000226879,0,0,0,0,,,,
40,450.497654,12-17-2015 16:53:58,390.4972197,2,1,0.999544024,3.541465998,0.108411548,0,0.367153254,0,0.000194502,0,0,0,0,,,,
41,460.5132251,12-17-2015 16:54:08,400.5127908,2,1,0.999544024,3.542924404,0.111192128,0,0.37700251,0,9.72271E-05,0,0,0,0,,,,
42,470.5288147,12-17-2015 16:54:18,410.5283804,2,1,0.999364197,3.543896914,0.113972716,0,0.386855503,0,6.48499E-05,0,0,0,0,,,,
43,480.544353,12-17-2015 16:54:28,420.5439187,2,1,0.999544024,3.545031309,0.116753304,0,0.396711278,0,9.72271E-05,0,0,0,0,,,,
44,490.5599193,12-17-2015 16:54:38,430.559485,2,1,0.999364197,3.545679569,0.119533861,0,0.40656926,0,6.48499E-05,0,0,0,0,,,,
45,500.5754557,12-17-2015 16:54:48,440.5750214,2,1,0.999544024,3.546489716,0.122314467,0,0.416429557,0,9.72271E-05,0,0,0,0,,,,
46,510.5910132,12-17-2015 16:54:58,450.590579,2,1,0.999364197,3.547137976,0.125095054,0,0.426291534,0,9.72271E-05,0,0,0,0,,,,
47,520.6065446,12-17-2015 16:55:08,460.6061103,2,1,0.999544024,3.547786236,0.127875599,0,0.436155365,0,6.48022E-05,0,0,0,0,,,,
48,530.6221304,12-17-2015 16:55:18,470.6216961,2,1,0.999364197,3.548434496,0.130656186,0,0.446021215,0,6.48022E-05,0,0,0,0,,,,
49,540.6374032,12-17-2015 16:55:28,480.6369689,2,1,0.999364197,3.549082756,0.133432449,0,0.455873553,0,6.48022E-05,0,0,0,0,,,,
50,550.6376038,12-17-2015 16:55:38,490.6371695,2,1,0.999544024,3.549893141,0.136212998,0,0.465742922,0,9.72748E-05,0,0,0,0,,,,
51,560.6531637,12-17-2015 16:55:48,500.6527295,2,1,0.999544024,3.550379276,0.138993551,0,0.47561424,0,6.48499E-05,0,0,0,0,,,,
52,570.6687146,12-17-2015 16:55:58,510.6682803,2,1,0.999544024,3.551189661,0.141774141,0,0.485487552,0,6.48499E-05,0,0,0,0,,,,
53,580.6843254,12-17-2015 16:56:08,520.6838912,2,1,0.999364197,3.551675797,0.14455471,0,0.495362635,0,3.24249E-05,0,0,0,0,,,,
54,590.6998306,12-17-2015 16:56:18,530.6993963,2,1,0.999544024,3.552648067,0.147335242,0,0.505239433,0,9.72271E-05,0,0,0,0,,,,
55,600.7154132,12-17-2015 16:56:28,540.7149789,2,1,0.999364197,3.552972317,0.150115797,0,0.515118229,0,3.24249E-05,0,0,0,0,,,,
56,610.7309508,12-17-2015 16:56:38,550.7305166,2,1,0.999364197,3.553782463,0.152896363,0,0.52499898,0,6.48022E-05,0,0,0,0,,,,
57,620.7464917,12-17-2015 16:56:48,560.7460574,2,1,0.999544024,3.554592848,0.155676971,0,0.534881763,0,6.48499E-05,0,0,0,0,,,,
58,630.7464936,12-17-2015 16:56:58,570.7460593,2,1,0.999544024,3.555241108,0.158453226,0,0.54475096,0,6.48499E-05,0,0,0,0,,,,
59,640.761976,12-17-2015 16:57:08,580.7615417,2,1,0.999364197,3.555727243,0.161233766,0,0.554637263,0,3.24249E-05,0,0,0,0,,,,
60,650.7775608,12-17-2015 16:57:18,590.7771266,2,1,0.999364197,3.556537628,0.164014336,0,0.564525558,0,6.48499E-05,0,0,0,0,,,,
61,660.7931,12-17-2015 16:57:28,600.7926657,2,1,0.999364197,3.557023764,0.166794865,0,0.574415465,0,3.24249E-05,0,0,0,0,,,,
62,670.8086533,12-17-2015 16:57:38,610.808219,2,1,0.999364197,3.557672024,0.169575424,0,0.584307368,0,0,0,0,0,0,,,,
63,680.8239966,12-17-2015 16:57:48,620.8235623,2,1,0.999364197,3.558320284,0.172355914,0,0.594200895,0,0,0,0,0,0,,,,
64,690.8241197,12-17-2015 16:57:58,630.8236854,2,1,0.999364197,3.55913043,0.175132192,0,0.604081337,0,6.48022E-05,0,0,0,0,,,,
65,700.8396914,12-17-2015 16:58:08,640.8392571,2,1,0.999364197,3.559940815,0.177912726,0,0.613978743,0,6.48022E-05,0,0,0,0,,,,
66,710.8549525,12-17-2015 16:58:18,650.8545182,2,1,0.999544024,3.560589075,0.180688951,0,0.623862723,0,9.72271E-05,0,0,0,0,,,,
67,720.8551816,12-17-2015 16:58:28,660.8547473,2,1,0.999364197,3.56139946,0.183469501,0,0.633763961,0,9.72748E-05,0,0,0,0,,,,
68,730.8712813,12-17-2015 16:58:38,670.870847,2,1,0.999544024,3.561885595,0.186250213,0,0.643667672,0,3.24249E-05,0,0,0,0,,,,
69,740.8862086,12-17-2015 16:58:48,680.8857743,2,1,0.999364197,3.562533855,0.189030613,0,0.653572041,0,6.48499E-05,0,0,0,0,,,,
70,750.8862644,12-17-2015 16:58:58,690.8858301,2,1,0.999364197,3.563182116,0.191802562,0,0.663448207,0,6.48499E-05,0,0,0,0,,,,
71,760.901819,12-17-2015 16:59:08,700.9013847,2,1,0.999544024,3.563992262,0.194587482,0,0.673372442,0,6.48022E-05,0,0,0,0,,,,
72,770.9170185,12-17-2015 16:59:18,710.9165842,2,1,0.99918437,3.564478397,0.197363701,0,0.68326754,0,6.48022E-05,0,0,0,0,,,,
73,780.9171726,12-17-2015 16:59:28,720.9167384,2,1,0.999544024,3.565288782,0.200144241,0,0.693179863,0,3.24249E-05,0,0,0,0,,,,
74,790.9328542,12-17-2015 16:59:38,730.9324199,2,1,0.999364197,3.565937042,0.202924861,0,0.703094411,0,6.48022E-05,0,0,0,0,,,,
75,800.9480751,12-17-2015 16:59:48,740.9476408,2,1,0.999544024,3.566585302,0.205701128,0,0.71299536,0,6.48499E-05,0,0,0,0,,,,
76,810.948305,12-17-2015 16:59:58,750.9478707,2,1,0.999544024,3.567395687,0.208481678,0,0.722913426,0,9.72748E-05,0,0,0,0,,,,
77,820.9639108,12-17-2015 17:00:08,760.9634764,2,1,0.999364197,3.567881823,0.211262311,0,0.732833259,0,9.72271E-05,0,0,0,0,,,,
78,830.9639294,12-17-2015 17:00:18,770.9634951,2,1,0.999544024,3.568691969,0.214038575,0,0.74273966,0,9.72271E-05,0,0,0,0,,,,
79,840.9792425,12-17-2015 17:00:28,780.9788082,2,1,0.999364197,3.569178343,0.216819075,0,0.752663177,0,3.24249E-05,0,0,0,0,,,,
80,850.9793035,12-17-2015 17:00:38,790.9788692,2,1,0.999544024,3.569988489,0.219595328,0,0.762573464,0,6.48022E-05,0,0,0,0,,,,
81,860.9948274,12-17-2015 17:00:48,800.9943932,2,1,0.999364197,3.570798874,0.222375908,0,0.772501199,0,9.72271E-05,0,0,0,0,,,,
82,871.0102098,12-17-2015 17:00:58,811.0097755,2,1,0.999364197,3.571447134,0.225152125,0,0.782415368,0,6.48499E-05,0,0,0,0,,,,
83,881.0103235,12-17-2015 17:01:08,821.0098892,2,1,0.999364197,3.572095394,0.227932691,0,0.792347174,0,3.24249E-05,0,0,0,0,,,,
84,891.0258906,12-17-2015 17:01:18,831.0254564,2,1,0.999544024,3.573067665,0.230713275,0,0.802281053,0,9.72271E-05,0,0,0,0,,,,
85,901.0414381,12-17-2015 17:01:28,841.0410038,2,1,0.999544024,3.57387805,0.233493833,0,0.812217014,0,6.48499E-05,0,0,0,0,,,,
86,911.0570068,12-17-2015 17:01:38,851.0565725,2,1,0.999364197,3.57452631,0.236274427,0,0.822155334,0,6.48499E-05,0,0,0,0,,,,
87,921.0723547,12-17-2015 17:01:48,861.0719204,2,1,0.999544024,3.575336456,0.239054936,0,0.832095548,0,6.48022E-05,0,0,0,0,,,,
88,931.0724736,12-17-2015 17:01:58,871.0720393,2,1,0.999544024,3.576146841,0.241831225,0,0.842023008,0,3.24249E-05,0,0,0,0,,,,
89,941.0880307,12-17-2015 17:02:08,881.0875964,2,1,0.999544024,3.577119112,0.244611817,0,0.851968233,0,9.72271E-05,0,0,0,0,,,,
90,951.1035895,12-17-2015 17:02:18,891.1031552,2,1,0.999544024,3.577929497,0.247392394,0,0.861915772,0,6.48022E-05,0,0,0,0,,,,
91,961.1191777,12-17-2015 17:02:28,901.1187442,2,1,0.999544024,3.578902006,0.250172948,0,0.871865771,0,6.48499E-05,0,0,0,0,,,,
92,971.134693,12-17-2015 17:02:38,911.1342588,2,1,0.999364197,3.579874277,0.252953493,0,0.881818345,0,9.72271E-05,0,0,0,0,,,,
93,981.1347072,12-17-2015 17:02:48,921.1342729,2,1,0.999364197,3.580846548,0.255729737,0,0.891758114,0,9.72271E-05,0,0,0,0,,,,
94,991.1501799,12-17-2015 17:02:58,931.1497456,2,1,0.999364197,3.581819057,0.258510249,0,0.901715938,0,9.72748E-05,0,0,0,0,,,,
95,1001.150208,12-17-2015 17:03:08,941.1497741,2,1,0.999544024,3.582791328,0.261286501,0,0.91166136,0,6.48022E-05,0,0,0,0,,,,
96,1011.165483,12-17-2015 17:03:18,951.1650487,2,1,0.999364197,3.583925724,0.264067003,0,0.921624856,0,9.72271E-05,0,0,0,0,,,,
97,1021.18127,12-17-2015 17:03:28,961.1808356,2,1,0.999544024,3.58506012,0.266847667,0,0.931591953,0,0.000162029,0,0,0,0,,,,
98,1031.196787,12-17-2015 17:03:38,971.1963524,2,1,0.999544024,3.586194515,0.269628195,0,0.941561589,0,0.000129652,0,0,0,0,,,,
99,1041.21235,12-17-2015 17:03:48,981.2119162,2,1,0.99918437,3.587167025,0.272408731,0,0.951534404,0,6.48499E-05,0,0,0,0,,,,
100,1051.227883,12-17-2015 17:03:58,991.2274484,2,1,0.999544024,3.588463545,0.275189285,0,0.96151047,0,9.72748E-05,0,0,0,0,,,,
101,1061.243441,12-17-2015 17:04:08,1001.243007,2,1,0.999544024,3.58959794,0.277969843,0,0.971489825,0,9.72271E-05,0,0,0,0,,,,
102,1071.258999,12-17-2015 17:04:18,1011.258564,2,1,0.999544024,3.590894461,0.28075039,0,0.981472505,0,0.000129652,0,0,0,0,,,,
103,1081.274577,12-17-2015 17:04:28,1021.274142,2,1,0.999544024,3.592028856,0.283530955,0,0.991458713,0,9.72271E-05,0,0,0,0,,,,
104,1091.29014,12-17-2015 17:04:38,1031.289705,2,1,0.999364197,3.593163252,0.2863115,0,1.001448359,0,6.48499E-05,0,0,0,0,,,,
105,1101.30567,12-17-2015 17:04:48,1041.305236,2,1,0.999364197,3.594459772,0.289092062,0,1.011441569,0,9.72748E-05,0,0,0,0,,,,
106,1111.321227,12-17-2015 17:04:58,1051.320793,2,1,0.999544024,3.595918179,0.291872635,0,1.021438417,0,0.000129652,0,0,0,0,,,,
107,1121.336795,12-17-2015 17:05:08,1061.336361,2,1,0.999364197,3.597538948,0.29465323,0,1.03143901,0,0.000194502,0,0,0,0,,,,
108,1131.352341,12-17-2015 17:05:18,1071.351906,2,1,0.999364197,3.598511219,0.297433805,0,1.041443165,0,9.72271E-05,0,0,0,0,,,,
109,1141.36774,12-17-2015 17:05:29,1081.367306,2,1,0.999364197,3.599807739,0.300210055,0,1.051435341,0,9.72271E-05,0,0,0,0,,,,
110,1151.383525,12-17-2015 17:05:39,1091.383091,2,1,0.999723852,3.601266146,0.302995003,0,1.061462536,0,0.000129652,0,0,0,0,,,,
111,1161.398933,12-17-2015 17:05:49,1101.398499,2,1,0.999544024,3.602562666,0.3057757,0,1.071478216,0,0.000129652,0,0,0,0,,,,
112,1171.414554,12-17-2015 17:05:59,1111.414119,2,1,0.999544024,3.603859186,0.308556458,0,1.081497814,0,9.72271E-05,0,0,0,0,,,,
113,1181.414584,12-17-2015 17:06:09,1121.41415,2,1,0.999723852,3.605317831,0.311332905,0,1.091505637,0,0.000129652,0,0,0,0,,,,
114,1191.42983,12-17-2015 17:06:19,1131.429396,2,1,0.999544024,3.606452227,0.314109282,0,1.101516879,0,0.000129652,0,0,0,0,,,,
115,1201.429917,12-17-2015 17:06:29,1141.429482,2,1,0.999544024,3.607910633,0.316890004,0,1.111547522,0,0.000129652,0,0,0,0,,,,
116,1211.445605,12-17-2015 17:06:39,1151.445171,2,1,0.999364197,3.609045029,0.319670807,0,1.121582109,0,9.72271E-05,0,0,0,0,,,,
117,1221.460897,12-17-2015 17:06:49,1161.460463,2,1,0.999544024,3.610665798,0.322451496,0,1.131620053,0,0.000162077,0,0,0,0,,,,
118,1231.461223,12-17-2015 17:06:59,1171.460789,2,1,0.999723852,3.611962318,0.325228067,0,1.141646871,0,0.000162077,0,0,0,0,,,,
119,1241.476576,12-17-2015 17:07:09,1181.476142,2,1,0.999544024,3.6132586,0.328008799,0,1.151692515,0,0.000129604,0,0,0,0,,,,
120,1251.492313,12-17-2015 17:07:19,1191.491879,2,1,0.999364197,3.61455512,0.330789626,0,1.161742218,0,0.000129652,0,0,0,0,,,,
121,1261.507684,12-17-2015 17:07:29,1201.50725,2,1,0.999364197,3.615851641,0.333570366,0,1.171795389,0,9.72271E-05,0,0,0,0,,,,
122,1271.523044,12-17-2015 17:07:39,1211.52261,2,1,0.999544024,3.617472172,0.336346768,0,1.181836659,0,0.000162029,0,0,0,0,,,,
123,1281.523169,12-17-2015 17:07:49,1221.522735,2,1,0.999544024,3.618768692,0.33912753,0,1.19189759,0,0.000162029,0,0,0,0,,,,
124,1291.538719,12-17-2015 17:07:59,1231.538285,2,1,0.999544024,3.620065212,0.341908306,0,1.201962346,0,0.000129652,0,0,0,0,,,,
125,1301.554279,12-17-2015 17:08:09,1241.553845,2,1,0.999544024,3.621685982,0.344689061,0,1.212030924,0,0.000162077,0,0,0,0,,,,
126,1311.569873,12-17-2015 17:08:19,1251.569439,2,1,0.999364197,3.622820377,0.347469845,0,1.222103486,0,0.000129652,0,0,0,0,,,,
127,1321.585314,12-17-2015 17:08:29,1261.584879,2,1,0.999544024,3.624116659,0.350250597,0,1.23217985,0,9.72271E-05,0,0,0,0,,,,
128,1331.585395,12-17-2015 17:08:39,1271.584961,2,1,0.999544024,3.625737429,0.35302703,0,1.242244317,0,0.000129652,0,0,0,0,,,,
129,1341.600583,12-17-2015 17:08:49,1281.600149,2,1,0.999364197,3.627033949,0.355803473,0,1.252312645,0,9.72748E-05,0,0,0,0,,,,
130,1351.600829,12-17-2015 17:08:59,1291.600395,2,1,0.999544024,3.628330231,0.35858424,0,1.262400376,0,0.000129604,0,0,0,0,,,,
131,1361.616356,12-17-2015 17:09:09,1301.615922,2,1,0.999544024,3.629626751,0.361365018,0,1.272491805,0,9.72271E-05,0,0,0,0,,,,
132,1371.631935,12-17-2015 17:09:19,1311.631501,2,1,0.999364197,3.630761147,0.364145803,0,1.282586753,0,9.72271E-05,0,0,0,0,,,,
133,1381.647474,12-17-2015 17:09:29,1321.64704,2,1,0.999364197,3.632057667,0.366926547,0,1.292685021,0,9.72271E-05,0,0,0,0,,,,
134,1391.663019,12-17-2015 17:09:39,1331.662585,2,1,0.999544024,3.633192062,0.369707344,0,1.302786933,0,6.48022E-05,0,0,0,0,,,,
135,1401.678623,12-17-2015 17:09:49,1341.678189,2,1,0.999364197,3.634650707,0.37248815,0,1.31289219,0,0.000129652,0,0,0,0,,,,
136,1411.694187,12-17-2015 17:09:59,1351.693753,2,1,0.999364197,3.635622978,0.375268936,0,1.323000549,0,9.72271E-05,0,0,0,0,,,,
137,1421.709716,12-17-2015 17:10:09,1361.709281,2,1,0.999723852,3.636919498,0.37804972,0,1.333112141,0,0.000129652,0,0,0,0,,,,
138,1431.725296,12-17-2015 17:10:19,1371.724862,2,1,0.999723852,3.638053894,0.380830517,0,1.343226975,0,0.000129652,0,0,0,0,,,,
139,1441.740727,12-17-2015 17:10:29,1381.740293,2,1,0.999364197,3.639026403,0.38361119,0,1.353344524,0,9.72271E-05,0,0,0,0,,,,
140,1451.740732,12-17-2015 17:10:39,1391.740298,2,1,0.999544024,3.640160799,0.38638759,0,1.363449641,0,9.72271E-05,0,0,0,0,,,,
141,1461.756304,12-17-2015 17:10:49,1401.75587,2,1,0.999544024,3.641295195,0.389168333,0,1.373573762,0,6.48499E-05,0,0,0,0,,,,
142,1471.771871,12-17-2015 17:10:59,1411.771437,2,1,0.999544024,3.64242959,0.391949035,0,1.383700908,0,6.48022E-05,0,0,0,0,,,,
143,1481.787395,12-17-2015 17:11:09,1421.786961,2,1,0.999544024,3.64372611,0.394729761,0,1.393831328,0,0.000129652,0,0,0,0,,,,
144,1491.802757,12-17-2015 17:11:19,1431.802323,2,1,0.999544024,3.645022631,0.39750617,0,1.40394928,0,0.000129652,0,0,0,0,,,,
145,1501.802893,12-17-2015 17:11:29,1441.802459,2,1,0.999364197,3.645994902,0.400286848,0,1.41408599,0,9.72271E-05,0,0,0,0,,,,
146,1511.818444,12-17-2015 17:11:39,1451.818009,2,1,0.999364197,3.647291422,0.403067546,0,1.424226126,0,0.000129652,0,0,0,0,,,,
147,1521.833992,12-17-2015 17:11:49,1461.833558,2,1,0.999544024,3.648425817,0.405848247,0,1.434369585,0,9.72271E-05,0,0,0,0,,,,
148,1531.834005,12-17-2015 17:11:59,1471.833571,2,1,0.999364197,3.649722338,0.408624691,0,1.444500952,0,0.000129652,0,0,0,0,,,,
149,1541.849304,12-17-2015 17:12:09,1481.848869,2,1,0.999364197,3.650694609,0.41140106,0,1.454635222,0,9.72271E-05,0,0,0,0,,,,
150,1551.849421,12-17-2015 17:12:19,1491.848987,2,1,0.999544024,3.652153254,0.414181779,0,1.464789159,0,9.72271E-05,0,0,0,0,,,,
151,1561.864758,12-17-2015 17:12:29,1501.864324,2,1,0.999544024,3.653611898,0.416958148,0,1.474930717,0,0.000162077,0,0,0,0,,,,
152,1571.880654,12-17-2015 17:12:39,1511.88022,2,1,0.999544024,3.65490818,0.419743234,0,1.485107745,0,0.000162029,0,0,0,0,,,,
153,1581.896111,12-17-2015 17:12:49,1521.895677,2,1,0.999544024,3.656042576,0.42252391,0,1.495272205,0,0.000129604,0,0,0,0,,,,
154,1591.911795,12-17-2015 17:12:59,1531.911361,2,1,0.999364197,3.657339096,0.425304656,0,1.505440538,0,0.000129652,0,0,0,0,,,,
155,1601.927147,12-17-2015 17:13:09,1541.926713,2,1,0.999364197,3.658635616,0.42808097,0,1.515596189,0,9.72271E-05,0,0,0,0,,,,
156,1611.942771,12-17-2015 17:13:19,1551.942337,2,1,0.999544024,3.659932137,0.43086602,0,1.525787332,0,0.000129652,0,0,0,0,,,,
157,1621.958328,12-17-2015 17:13:29,1561.957894,2,1,0.999544024,3.661066532,0.433646753,0,1.535965987,0,9.72271E-05,0,0,0,0,,,,
158,1631.973869,12-17-2015 17:13:39,1571.973435,2,1,0.99918437,3.662039042,0.436427471,0,1.546147847,0,9.72748E-05,0,0,0,0,,,,
159,1641.989458,12-17-2015 17:13:49,1581.989024,2,1,0.999364197,3.663173437,0.4392082,0,1.556332832,0,9.72748E-05,0,0,0,0,,,,
160,1652.004803,12-17-2015 17:13:59,1592.004369,2,1,0.999544024,3.664307833,0.441984557,0,1.566504699,0,0.000129652,0,0,0,0,,,,
161,1662.020573,12-17-2015 17:14:09,1602.020139,2,1,0.999544024,3.665280104,0.44476961,0,1.576711201,0,9.72271E-05,0,0,0,0,,,,
162,1672.036087,12-17-2015 17:14:19,1612.035653,2,1,0.999544024,3.666090488,0.447550329,0,1.586904381,0,6.48499E-05,0,0,0,0,,,,
163,1682.051684,12-17-2015 17:14:29,1622.05125,2,1,0.999544024,3.666900635,0.450331057,0,1.597100031,0,3.23772E-05,0,0,0,0,,,,
164,1692.066905,12-17-2015 17:14:39,1632.066471,2,1,0.999364197,3.66771102,0.453107418,0,1.607281936,0,6.48022E-05,0,0,0,0,,,,
165,1702.066957,12-17-2015 17:14:49,1642.066523,2,1,0.999723852,3.668521404,0.455883783,0,1.617466085,0,6.48499E-05,0,0,0,0,,,,
166,1712.067073,12-17-2015 17:14:59,1652.066639,2,1,0.999544024,3.669331551,0.45866448,0,1.627668217,0,6.48022E-05,0,0,0,0,,,,
167,1722.082645,12-17-2015 17:15:09,1662.08221,2,1,0.999544024,3.670141935,0.461445184,0,1.637872473,0,9.72271E-05,0,0,0,0,,,,
168,1732.098187,12-17-2015 17:15:19,1672.097752,2,1,0.999544024,3.670790195,0.464225885,0,1.648078758,0,6.48022E-05,0,0,0,0,,,,
169,1742.113732,12-17-2015 17:15:29,1682.113297,2,1,0.999544024,3.671438456,0.467006612,0,1.658286928,0,6.48499E-05,0,0,0,0,,,,
170,1752.129308,12-17-2015 17:15:39,1692.128874,2,1,0.999544024,3.67224884,0.469787306,0,1.668497022,0,0.000129652,0,0,0,0,,,,
171,1762.1449,12-17-2015 17:15:49,1702.144465,2,1,0.999364197,3.672734976,0.472568027,0,1.678709149,0,6.48499E-05,0,0,0,0,,,,
172,1772.160465,12-17-2015 17:15:59,1712.160031,2,1,0.999364197,3.673545122,0.475348736,0,1.688923175,0,6.48022E-05,0,0,0,0,,,,
173,1782.176024,12-17-2015 17:16:09,1722.175589,2,1,0.999544024,3.674193382,0.478129462,0,1.699139127,0,9.72271E-05,0,0,0,0,,,,
174,1792.191522,12-17-2015 17:16:19,1732.191088,2,1,0.999364197,3.674679756,0.480910147,0,1.709356886,0,0,0,0,0,0,,,,
175,1802.207063,12-17-2015 17:16:29,1742.206628,2,1,0.999364197,3.675489902,0.483690834,0,1.71957653,0,6.48022E-05,0,0,0,0,,,,
