Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c-dc,,soc
32,370.4665602,12-16-2015 17:23:04,310.4510045,2,1,0.999544024,3.490741014,0.08619436,0,0.286049429,0,0.00064826,0,0,0,0,,,,
33,380.482187,12-16-2015 17:23:14,320.4666314,2,1,0.999364197,3.497223377,0.088975107,0,0.295765317,0,0.000615835,0,0,0,0,,,,
34,390.497587,12-16-2015 17:23:24,330.4820313,2,1,0.999544024,3.50370574,0.091755801,0,0.305498856,0,0.000615835,0,0,0,0,,,,
35,400.5131403,12-16-2015 17:23:34,340.4975846,2,1,0.999544024,3.509540081,0.094536558,0,0.31524976,0,0.000551033,0,0,0,0,,,,
36,410.5288098,12-16-2015 17:23:44,350.5132541,2,1,0.999364197,3.515374184,0.097317334,0,0.32501715,0,0.00058341,0,0,0,0,,,,
37,420.5288338,12-16-2015 17:23:54,360.5132782,2,1,0.999364197,3.520722151,0.100093781,0,0.334784934,0,0.000486183,0,0,0,0,,,,
38,430.5442346,12-16-2015 17:24:04,370.5286788,2,1,0.999544024,3.525907993,0.102874491,0,0.344582476,0,0.000486135,0,0,0,0,,,,
39,440.5597575,12-16-2015 17:24:14,380.5442135,2,1,0.999544024,3.530607939,0.105655246,0,0.354393748,0,0.000453806,0,0,0,0,,,,
40,450.5597606,12-16-2015 17:24:24,390.5442048,2,1,0.999723852,3.534659386,0.108431702,0,0.364201885,0,0.000356531,0,0,0,0,,,,
41,460.5750361,12-16-2015 17:24:34,400.5594803,2,1,0.999544024,3.537576437,0.111212367,0,0.37403463,0,0.000291681,0,0,0,0,,,,
42,470.5750785,12-16-2015 17:24:44,410.5595228,2,1,0.999364197,3.539683342,0.11398883,0,0.383859734,0,0.000162077,0,0,0,0,,,,
43,480.5750832,12-16-2015 17:24:54,420.5595275,2,1,0.999544024,3.541303873,0.11676524,0,0.39368969,0,0.000129652,0,0,0,0,,,,
44,490.5907898,12-16-2015 17:25:04,430.5752341,2,1,0.999544024,3.542438269,0.119546032,0,0.403538734,0,0.000129652,0,0,0,0,,,,
45,500.6059798,12-16-2015 17:25:14,440.5904241,2,1,0.999544024,3.543248653,0.122322445,0,0.413375059,0,9.72748E-05,0,0,0,0,,,,
46,510.6062021,12-16-2015 17:25:24,450.5906464,2,1,0.999544024,3.5440588,0.125103214,0,0.423229206,0,6.48022E-05,0,0,0,0,,,,
47,520.6216729,12-16-2015 17:25:34,460.6061172,2,1,0.999544024,3.544869184,0.127879584,0,0.433069891,0,6.48022E-05,0,0,0,0,,,,
48,530.6370119,12-16-2015 17:25:44,470.6214561,2,1,0.999544024,3.545517445,0.130660391,0,0.442928349,0,6.48499E-05,0,0,0,0,,,,
49,540.6371481,12-16-2015 17:25:54,480.6215924,2,1,0.999364197,3.546165705,0.133441157,0,0.452788706,0,3.24249E-05,0,0,0,0,,,,
50,550.6527204,12-16-2015 17:26:04,490.6371648,2,1,0.999544024,3.546976089,0.136221927,0,0.462650839,0,9.72748E-05,0,0,0,0,,,,
51,560.6683068,12-16-2015 17:26:14,500.6527511,2,1,0.999544024,3.547786236,0.139002695,0,0.472515,0,6.48022E-05,0,0,0,0,,,,
52,570.6838655,12-16-2015 17:26:24,510.6683098,2,1,0.999364197,3.548272371,0.141783439,0,0.482381,0,6.48022E-05,0,0,0,0,,,,
53,580.6993962,12-16-2015 17:26:34,520.6838405,2,1,0.999544024,3.549082756,0.144564214,0,0.492249078,0,9.72271E-05,0,0,0,0,,,,
54,590.7147093,12-16-2015 17:26:44,530.6991536,2,1,0.999544024,3.549731016,0.147340651,0,0.502103634,0,9.72271E-05,0,0,0,0,,,,
55,600.7148513,12-16-2015 17:26:54,540.6992956,2,1,0.999723852,3.550541401,0.150121418,0,0.511975546,0,9.72748E-05,0,0,0,0,,,,
56,610.7304297,12-16-2015 17:27:04,550.714874,2,1,0.999544024,3.551027536,0.15290214,0,0.521849242,0,6.48499E-05,0,0,0,0,,,,
57,620.7460192,12-16-2015 17:27:14,560.7304636,2,1,0.999544024,3.551675797,0.155682916,0,0.531725073,0,3.24249E-05,0,0,0,0,,,,
58,630.7615254,12-16-2015 17:27:24,570.7459697,2,1,0.999544024,3.552485943,0.158463663,0,0.54160271,0,6.48022E-05,0,0,0,0,,,,
59,640.777111,12-16-2015 17:27:34,580.7615554,2,1,0.999544024,3.553296328,0.161244439,0,0.551482399,0,6.48022E-05,0,0,0,0,,,,
60,650.7926582,12-16-2015 17:27:44,590.7771025,2,1,0.999364197,3.553782463,0.164025194,0,0.56136398,0,3.24249E-05,0,0,0,0,,,,
61,660.8082051,12-16-2015 17:27:54,600.7926494,2,1,0.999544024,3.554754972,0.166805935,0,0.571247392,0,9.72748E-05,0,0,0,0,,,,
62,670.8237365,12-16-2015 17:28:04,610.8081807,2,1,0.999544024,3.555241108,0.169586697,0,0.581132884,0,6.48499E-05,0,0,0,0,,,,
63,680.8390775,12-16-2015 17:28:14,620.8235218,2,1,0.999544024,3.556051254,0.17236311,0,0.591004823,0,6.48022E-05,0,0,0,0,,,,
64,690.8549002,12-16-2015 17:28:24,630.8393445,2,1,0.999544024,3.556699514,0.175148216,0,0.600909648,0,6.48022E-05,0,0,0,0,,,,
65,700.8701166,12-16-2015 17:28:34,640.8545609,2,1,0.999544024,3.557347775,0.177924642,0,0.610785462,0,6.48022E-05,0,0,0,0,,,,
66,710.8703767,12-16-2015 17:28:44,650.8548209,2,1,0.999544024,3.558158159,0.180705397,0,0.620678671,0,9.72271E-05,0,0,0,0,,,,
67,720.8859006,12-16-2015 17:28:54,660.8703449,2,1,0.999364197,3.558806419,0.183486125,0,0.630573687,0,6.48499E-05,0,0,0,0,,,,
68,730.9014518,12-16-2015 17:29:04,670.8858961,2,1,0.999723852,3.559454679,0.186266869,0,0.640470705,0,3.24249E-05,0,0,0,0,,,,
69,740.9170337,12-16-2015 17:29:14,680.901478,2,1,0.999364197,3.559940815,0.189047678,0,0.650369848,0,3.24249E-05,0,0,0,0,,,,
70,750.9325359,12-16-2015 17:29:24,690.9169802,2,1,0.999544024,3.5607512,0.191824023,0,0.660255022,0,3.24249E-05,0,0,0,0,,,,
71,760.948193,12-16-2015 17:29:34,700.9326373,2,1,0.999544024,3.56139946,0.194609214,0,0.670173709,0,6.48499E-05,0,0,0,0,,,,
72,770.9637755,12-16-2015 17:29:45,710.9482199,2,1,0.999364197,3.562209606,0.197390004,0,0.680078598,0,6.48022E-05,0,0,0,0,,,,
73,780.9792738,12-16-2015 17:29:55,720.963718,2,1,0.999544024,3.562857866,0.200170779,0,0.689985337,0,3.24249E-05,0,0,0,0,,,,
74,790.9945736,12-16-2015 17:30:05,730.9790179,2,1,0.999364197,3.563506126,0.202947194,0,0.699878469,0,0,0,0,0,0,,,,
75,800.9947612,12-16-2015 17:30:15,740.9792054,2,1,0.999364197,3.564316511,0.205727959,0,0.70978903,0,9.72271E-05,0,0,0,0,,,,
76,811.0103158,12-16-2015 17:30:25,750.99476,2,1,0.999723852,3.565126657,0.208508713,0,0.719701456,0,9.72271E-05,0,0,0,0,,,,
77,821.025816,12-16-2015 17:30:35,761.0102603,2,1,0.999544024,3.565613031,0.211289472,0,0.729615924,0,6.48499E-05,0,0,0,0,,,,
78,831.0413907,12-16-2015 17:30:45,771.0258349,2,1,0.999364197,3.566585302,0.214070222,0,0.739532318,0,6.48499E-05,0,0,0,0,,,,
79,841.056933,12-16-2015 17:30:55,781.0413773,2,1,0.999364197,3.567071438,0.216850996,0,0.749450833,0,3.24249E-05,0,0,0,0,,,,
80,851.0725179,12-16-2015 17:31:05,791.0569622,2,1,0.999364197,3.567557573,0.219631781,0,0.759370951,0,3.23772E-05,0,0,0,0,,,,
81,861.0880924,12-16-2015 17:31:15,801.0725367,2,1,0.999544024,3.568530083,0.222412543,0,0.769293142,0,6.48499E-05,0,0,0,0,,,,
82,871.1036559,12-16-2015 17:31:25,811.0881003,2,1,0.999544024,3.569340229,0.225193324,0,0.779217483,0,6.48022E-05,0,0,0,0,,,,
83,881.1191566,12-16-2015 17:31:35,821.1036008,2,1,0.999544024,3.569988489,0.227974094,0,0.789143861,0,6.48022E-05,0,0,0,0,,,,
84,891.1345127,12-16-2015 17:31:45,831.118957,2,1,0.999544024,3.570798874,0.230750561,0,0.799056965,0,6.48022E-05,0,0,0,0,,,,
85,901.1346838,12-16-2015 17:31:55,841.1191281,2,1,0.999364197,3.571609259,0.233531344,0,0.80898764,0,6.48499E-05,0,0,0,0,,,,
86,911.1347359,12-16-2015 17:32:05,851.1191803,2,1,0.999364197,3.572419405,0.236307806,0,0.818905073,0,6.48022E-05,0,0,0,0,,,,
87,921.1501383,12-16-2015 17:32:15,861.1345826,2,1,0.999544024,3.57322979,0.239088522,0,0.828839766,0,9.72271E-05,0,0,0,0,,,,
88,931.1657352,12-16-2015 17:32:25,871.1501796,2,1,0.999544024,3.574040174,0.241869291,0,0.838776987,0,6.48499E-05,0,0,0,0,,,,
89,941.1810267,12-16-2015 17:32:35,881.165471,2,1,0.999544024,3.574850321,0.244645691,0,0.848700919,0,6.48022E-05,0,0,0,0,,,,
90,951.1810314,12-16-2015 17:32:45,891.1654756,2,1,0.999723852,3.57582283,0.247426389,0,0.858642547,0,9.72748E-05,0,0,0,0,,,,
91,961.1810975,12-16-2015 17:32:55,901.1655417,2,1,0.999544024,3.576632977,0.250202842,0,0.868571462,0,9.72271E-05,0,0,0,0,,,,
92,971.1966908,12-16-2015 17:33:05,911.1811351,2,1,0.999544024,3.577443361,0.252983622,0,0.878518379,0,6.48499E-05,0,0,0,0,,,,
93,981.2122036,12-16-2015 17:33:15,921.1966478,2,1,0.999544024,3.578415632,0.255764384,0,0.888467662,0,9.72271E-05,0,0,0,0,,,,
94,991.2278385,12-16-2015 17:33:25,931.2122829,2,1,0.999364197,3.579388142,0.258545178,0,0.898419789,0,9.72271E-05,0,0,0,0,,,,
95,1001.243373,12-16-2015 17:33:35,941.2278178,2,1,0.999544024,3.580360413,0.26132591,0,0.908374446,0,9.72271E-05,0,0,0,0,,,,
96,1011.258879,12-16-2015 17:33:45,951.243323,2,1,0.999364197,3.581332684,0.264106666,0,0.918331973,0,9.72271E-05,0,0,0,0,,,,
97,1021.274486,12-16-2015 17:33:55,961.2589304,2,1,0.999544024,3.582467318,0.266887437,0,0.92829245,0,0.000129652,0,0,0,0,,,,
98,1031.289781,12-16-2015 17:34:05,971.2742253,2,1,0.999364197,3.583601713,0.26966382,0,0.938240147,0,0.000129652,0,0,0,0,,,,
99,1041.289981,12-16-2015 17:34:15,981.2744248,2,1,0.999544024,3.584573984,0.27244458,0,0.948206595,0,9.72271E-05,0,0,0,0,,,,
100,1051.305472,12-16-2015 17:34:25,991.2899166,2,1,0.999364197,3.58570838,0.275225322,0,0.958176118,0,0.000129652,0,0,0,0,,,,
101,1061.321055,12-16-2015 17:34:35,1001.305499,2,1,0.999544024,3.5870049,0.278006067,0,0.968148892,0,0.000129652,0,0,0,0,,,,
102,1071.336308,12-16-2015 17:34:45,1011.320752,2,1,0.999544024,3.587977171,0.280786726,0,0.978124625,0,6.48022E-05,0,0,0,0,,,,
103,1081.352146,12-16-2015 17:34:55,1021.33659,2,1,0.999544024,3.589273691,0.283567576,0,0.988104348,0,9.72271E-05,0,0,0,0,,,,
104,1091.367688,12-16-2015 17:35:05,1031.352133,2,1,0.999544024,3.590732336,0.286348329,0,0.998087199,0,0.000162077,0,0,0,0,,,,
105,1101.367804,12-16-2015 17:35:15,1041.352248,2,1,0.999723852,3.592190742,0.289124802,0,1.008058187,0,0.000194454,0,0,0,0,,,,
106,1111.383151,12-16-2015 17:35:25,1051.367595,2,1,0.999364197,3.593163252,0.291905499,0,1.018047931,0,9.72271E-05,0,0,0,0,,,,
107,1121.398558,12-16-2015 17:35:35,1061.383003,2,1,0.999364197,3.594297647,0.294686226,0,1.028041325,0,6.48499E-05,0,0,0,0,,,,
108,1131.398599,12-16-2015 17:35:45,1071.383043,2,1,0.999364197,3.595594168,0.29746266,0,1.03802296,0,9.72271E-05,0,0,0,0,,,,
109,1141.398695,12-16-2015 17:35:55,1081.383139,2,1,0.999544024,3.597052574,0.300239131,0,1.048008383,0,0.000129652,0,0,0,0,,,,
110,1151.414189,12-16-2015 17:36:05,1091.398633,2,1,0.999364197,3.598349094,0.303019918,0,1.058013048,0,0.000129652,0,0,0,0,,,,
111,1161.429491,12-16-2015 17:36:15,1101.413935,2,1,0.999364197,3.599645615,0.305796342,0,1.068005643,0,9.72271E-05,0,0,0,0,,,,
112,1171.429636,12-16-2015 17:36:25,1111.414081,2,1,0.999364197,3.600942135,0.308577127,0,1.078017731,0,6.48499E-05,0,0,0,0,,,,
113,1181.445228,12-16-2015 17:36:35,1121.429672,2,1,0.999544024,3.60240078,0.311357915,0,1.088033531,0,0.000129652,0,0,0,0,,,,
114,1191.460571,12-16-2015 17:36:45,1131.445016,2,1,0.999544024,3.603859186,0.314134331,0,1.098037403,0,0.000162077,0,0,0,0,,,,
115,1201.476329,12-16-2015 17:36:55,1141.460773,2,1,0.999544024,3.605155706,0.316919429,0,1.108076296,0,0.000129652,0,0,0,0,,,,
116,1211.47637,12-16-2015 17:37:05,1151.460814,2,1,0.999544024,3.606614351,0.319695911,0,1.118087907,0,0.000129652,0,0,0,0,,,,
117,1221.491788,12-16-2015 17:37:15,1161.476232,2,1,0.999544024,3.607910633,0.322476671,0,1.128118718,0,0.000129652,0,0,0,0,,,,
118,1231.507357,12-16-2015 17:37:25,1171.491801,2,1,0.999544024,3.609207153,0.325257452,0,1.13815327,0,0.000129652,0,0,0,0,,,,
119,1241.52287,12-16-2015 17:37:35,1181.507315,2,1,0.999544024,3.610665798,0.328033868,0,1.148175887,0,0.000162077,0,0,0,0,,,,
120,1251.523036,12-16-2015 17:37:45,1191.507481,2,1,0.999723852,3.612124205,0.330814721,0,1.158218288,0,0.000194454,0,0,0,0,,,,
121,1261.538409,12-16-2015 17:37:55,1201.522853,2,1,0.999544024,3.613420725,0.333595409,0,1.168263941,0,0.000162029,0,0,0,0,,,,
122,1271.553965,12-16-2015 17:38:05,1211.53841,2,1,0.999544024,3.61455512,0.336376178,0,1.178313694,0,9.72271E-05,0,0,0,0,,,,
123,1281.569526,12-16-2015 17:38:15,1221.55397,2,1,0.999544024,3.61617589,0.339156931,0,1.18836722,0,0.000194502,0,0,0,0,,,,
124,1291.585038,12-16-2015 17:38:25,1231.569482,2,1,0.999544024,3.617472172,0.341937726,0,1.198424791,0,0.000129604,0,0,0,0,,,,
125,1301.600657,12-16-2015 17:38:35,1241.585102,2,1,0.999544024,3.618930817,0.3447185,0,1.208486181,0,0.000129652,0,0,0,0,,,,
126,1311.616255,12-16-2015 17:38:45,1251.600699,2,1,0.999544024,3.620227337,0.34749928,0,1.218551433,0,0.000129652,0,0,0,0,,,,
127,1321.63173,12-16-2015 17:38:55,1261.616174,2,1,0.999544024,3.621685982,0.350280026,0,1.228620503,0,0.000129652,0,0,0,0,,,,
128,1331.647264,12-16-2015 17:39:05,1271.631709,2,1,0.999723852,3.623306513,0.353060774,0,1.238693482,0,0.000129652,0,0,0,0,,,,
129,1341.662709,12-16-2015 17:39:15,1281.647153,2,1,0.999544024,3.624440908,0.355837188,0,1.248754677,0,9.72271E-05,0,0,0,0,,,,
130,1351.662752,12-16-2015 17:39:25,1291.647196,2,1,0.999544024,3.625899553,0.358617924,0,1.258835372,0,0.000129652,0,0,0,0,,,,
131,1361.6783,12-16-2015 17:39:35,1301.662744,2,1,0.999544024,3.627195835,0.36139868,0,1.268919979,0,9.72271E-05,0,0,0,0,,,,
132,1371.693857,12-16-2015 17:39:45,1311.678302,2,1,0.999544024,3.628492355,0.364179455,0,1.279008379,0,0.000129652,0,0,0,0,,,,
133,1381.709431,12-16-2015 17:39:55,1321.693875,2,1,0.999544024,3.629788876,0.366960216,0,1.289100352,0,6.48022E-05,0,0,0,0,,,,
134,1391.725106,12-16-2015 17:40:05,1331.70955,2,1,0.999364197,3.631085396,0.369741,0,1.299195912,0,0.000129652,0,0,0,0,,,,
135,1401.740523,12-16-2015 17:40:15,1341.724967,2,1,0.999544024,3.632381916,0.372521721,0,1.309294706,0,9.72271E-05,0,0,0,0,,,,
136,1411.756136,12-16-2015 17:40:25,1351.740581,2,1,0.999544024,3.633516312,0.375302496,0,1.319397077,0,0.000129652,0,0,0,0,,,,
137,1421.771558,12-16-2015 17:40:35,1361.756002,2,1,0.999544024,3.634650707,0.378083234,0,1.329502661,0,9.72271E-05,0,0,0,0,,,,
138,1431.771612,12-16-2015 17:40:45,1371.756057,2,1,0.999544024,3.635785103,0.380859683,0,1.339595824,0,0.000129652,0,0,0,0,,,,
139,1441.787001,12-16-2015 17:40:55,1381.771446,2,1,0.999544024,3.637081623,0.383640404,0,1.349707801,0,9.72271E-05,0,0,0,0,,,,
140,1451.802657,12-16-2015 17:41:05,1391.787101,2,1,0.999544024,3.638216019,0.386421181,0,1.359823199,0,0.000129652,0,0,0,0,,,,
141,1461.81822,12-16-2015 17:41:15,1401.802664,2,1,0.999544024,3.639350414,0.389201931,0,1.369941691,0,9.72271E-05,0,0,0,0,,,,
142,1471.833577,12-16-2015 17:41:25,1411.818021,2,1,0.999364197,3.640322924,0.391978373,0,1.380047676,0,9.72748E-05,0,0,0,0,,,,
143,1481.833708,12-16-2015 17:41:35,1421.818152,2,1,0.999364197,3.641619205,0.39475914,0,1.390172582,0,0.000129652,0,0,0,0,,,,
144,1491.849313,12-16-2015 17:41:45,1431.833757,2,1,0.999364197,3.642753839,0.397539885,0,1.400300656,0,9.72748E-05,0,0,0,0,,,,
145,1501.864762,12-16-2015 17:41:55,1441.849207,2,1,0.999364197,3.644050121,0.400320637,0,1.410432004,0,9.72271E-05,0,0,0,0,,,,
146,1511.880351,12-16-2015 17:42:05,1451.864795,2,1,0.999544024,3.645022631,0.403097011,0,1.420550688,0,6.48499E-05,0,0,0,0,,,,
147,1521.89574,12-16-2015 17:42:15,1461.880184,2,1,0.999364197,3.646481037,0.40588209,0,1.430704365,0,0.000162029,0,0,0,0,,,,
148,1531.89576,12-16-2015 17:42:25,1471.880204,2,1,0.999544024,3.647453547,0.408658544,0,1.440830005,0,9.72271E-05,0,0,0,0,,,,
149,1541.895879,12-16-2015 17:42:35,1481.880324,2,1,0.999544024,3.648750067,0.411435038,0,1.450959162,0,0.000129652,0,0,0,0,,,,
150,1551.911459,12-16-2015 17:42:45,1491.895904,2,1,0.999544024,3.650046349,0.414215799,0,1.461107389,0,0.000129604,0,0,0,0,,,,
151,1561.92698,12-16-2015 17:42:55,1501.911424,2,1,0.999544024,3.651342869,0.416996552,0,1.471258879,0,0.000129652,0,0,0,0,,,,
152,1571.942522,12-16-2015 17:43:05,1511.926967,2,1,0.999544024,3.652477264,0.419777313,0,1.481414275,0,9.72271E-05,0,0,0,0,,,,
153,1581.958237,12-16-2015 17:43:16,1521.942681,2,1,0.999544024,3.653935909,0.422553722,0,1.491557291,0,0.000129652,0,0,0,0,,,,
154,1591.97357,12-16-2015 17:43:26,1531.958014,2,1,0.999364197,3.65523243,0.425338796,0,1.501735639,0,0.000129652,0,0,0,0,,,,
155,1601.989176,12-16-2015 17:43:36,1541.97362,2,1,0.999544024,3.65652895,0.428119566,0,1.511901844,0,9.72748E-05,0,0,0,0,,,,
156,1612.004393,12-16-2015 17:43:46,1551.988837,2,1,0.999544024,3.657987356,0.430900219,0,1.52207126,0,0.000162029,0,0,0,0,,,,
157,1622.019889,12-16-2015 17:43:56,1562.004333,2,1,0.999544024,3.658959866,0.433680936,0,1.532244402,0,9.72748E-05,0,0,0,0,,,,
158,1632.035342,12-16-2015 17:44:06,1572.019786,2,1,0.999364197,3.660094261,0.436457342,0,1.542405265,0,3.24249E-05,0,0,0,0,,,,
159,1642.035358,12-16-2015 17:44:16,1582.019802,2,1,0.999544024,3.661390781,0.439238052,0,1.552585105,0,9.72748E-05,0,0,0,0,,,,
160,1652.050894,12-16-2015 17:44:26,1592.035338,2,1,0.999544024,3.662525177,0.442018788,0,1.562768237,0,9.72271E-05,0,0,0,0,,,,
161,1662.051205,12-16-2015 17:44:36,1602.03565,2,1,0.999364197,3.663497448,0.444795273,0,1.57293879,0,6.48022E-05,0,0,0,0,,,,
162,1672.066723,12-16-2015 17:44:46,1612.051168,2,1,0.999544024,3.664631844,0.447575985,0,1.583127642,0,9.72271E-05,0,0,0,0,,,,
163,1682.082277,12-16-2015 17:44:56,1622.066721,2,1,0.999544024,3.665604353,0.450356741,0,1.593319328,0,0.000129652,0,0,0,0,,,,
164,1692.09783,12-16-2015 17:45:06,1632.082274,2,1,0.999544024,3.666414499,0.453137454,0,1.603513298,0,6.48022E-05,0,0,0,0,,,,
165,1702.113422,12-16-2015 17:45:16,1642.097867,2,1,0.999364197,3.667062759,0.455918213,0,1.613709855,0,6.48022E-05,0,0,0,0,,,,
166,1712.128943,12-16-2015 17:45:26,1652.113387,2,1,0.999544024,3.668035269,0.458698926,0,1.62390851,0,9.72748E-05,0,0,0,0,,,,
167,1722.14453,12-16-2015 17:45:36,1662.128974,2,1,0.999544024,3.66900754,0.461479657,0,1.634109374,0,0.000129652,0,0,0,0,,,,
168,1732.15987,12-16-2015 17:45:46,1672.144314,2,1,0.999723852,3.669493675,0.464260348,0,1.644312256,0,6.48022E-05,0,0,0,0,,,,
169,1742.160001,12-16-2015 17:45:56,1682.144445,2,1,0.999544024,3.670141935,0.467036847,0,1.654501807,0,3.24249E-05,0,0,0,0,,,,
170,1752.175323,12-16-2015 17:46:06,1692.159767,2,1,0.999723852,3.67095232,0.469813251,0,1.66469302,0,3.24249E-05,0,0,0,0,,,,
171,1762.175488,12-16-2015 17:46:16,1702.159932,2,1,0.999544024,3.67160058,0.472594042,0,1.674902111,0,9.72748E-05,0,0,0,0,,,,
172,1772.19104,12-16-2015 17:46:26,1712.175484,2,1,0.999544024,3.672410727,0.475374765,0,1.685113054,0,6.48022E-05,0,0,0,0,,,,
173,1782.206591,12-16-2015 17:46:36,1722.191035,2,1,0.999364197,3.673058987,0.478155567,0,1.695326293,0,6.48022E-05,0,0,0,0,,,,
174,1792.20661,12-16-2015 17:46:46,1732.191054,2,1,0.999544024,3.673869371,0.480932074,0,1.705525631,0,9.72271E-05,0,0,0,0,,,,
175,1802.221906,12-16-2015 17:46:56,1742.206351,2,1,0.999544024,3.674355507,0.483708519,0,1.715726666,0,6.48022E-05,0,0,0,0,,,,
