Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c-dc,,soc
34,390.4200821,12-15-2015 17:58:57,330.4194656,2,1,0.999544024,3.516184568,0.091729107,0,0.308125141,0,0.000518608,0,0,0,0,,,,
35,400.4356642,12-15-2015 17:59:07,340.4350468,2,1,0.999364197,3.521694422,0.09450956,0,0.317909488,0,0.00051856,0,0,0,0,,,,
36,410.4357554,12-15-2015 17:59:17,350.4351382,2,1,0.999364197,3.526880503,0.097285761,0,0.327693642,0,0.000486183,0,0,0,0,,,,
37,420.4512479,12-15-2015 17:59:27,360.4506306,2,1,0.999544024,3.53158021,0.100066223,0,0.337506607,0,0.000453758,0,0,0,0,,,,
38,430.46665,12-15-2015 17:59:37,370.4660327,2,1,0.999364197,3.535631657,0.102846643,0,0.347331703,0,0.000324106,0,0,0,0,,,,
39,440.4667367,12-15-2015 17:59:47,380.4661203,2,1,0.999544024,3.538872957,0.105622766,0,0.35715176,0,0.000259304,0,0,0,0,,,,
40,450.4822274,12-15-2015 17:59:57,390.48161,2,1,0.999364197,3.541141748,0.108403218,0,0.366994872,0,0.000194454,0,0,0,0,,,,
41,460.4977651,12-15-2015 18:00:07,400.4971477,2,1,0.999544024,3.542924404,0.11118367,0,0.376843383,0,0.000129652,0,0,0,0,,,,
42,470.4977652,12-15-2015 18:00:17,410.4971478,2,1,0.999364197,3.5440588,0.113959782,0,0.386680304,0,0.000129652,0,0,0,0,,,,
43,480.5133378,12-15-2015 18:00:27,420.5127204,2,1,0.999544024,3.544869184,0.116740274,0,0.396535609,0,6.48022E-05,0,0,0,0,,,,
44,490.5287422,12-15-2015 18:00:37,430.5281248,2,1,0.999364197,3.545841455,0.1195207,0,0.406393087,0,9.72271E-05,0,0,0,0,,,,
45,500.5288075,12-15-2015 18:00:47,440.5281901,2,1,0.999364197,3.546327829,0.122296887,0,0.416237637,0,6.48499E-05,0,0,0,0,,,,
46,510.54434,12-15-2015 18:00:57,450.5437225,2,1,0.999544024,3.547137976,0.125077363,0,0.426099179,0,9.72271E-05,0,0,0,0,,,,
47,520.5598598,12-15-2015 18:01:07,460.5592424,2,1,0.999544024,3.547786236,0.12785782,0,0.435962688,0,6.48022E-05,0,0,0,0,,,,
48,530.5753644,12-15-2015 18:01:17,470.5747471,2,1,0.999544024,3.548596621,0.130634125,0,0.445813417,0,6.48499E-05,0,0,0,0,,,,
49,540.5753822,12-15-2015 18:01:27,480.5747647,2,1,0.999544024,3.549244881,0.133414814,0,0.455681607,0,6.48499E-05,0,0,0,0,,,,
50,550.5909905,12-15-2015 18:01:37,490.5903732,2,1,0.999544024,3.549893141,0.136195492,0,0.46555157,0,6.48499E-05,0,0,0,0,,,,
51,560.606466,12-15-2015 18:01:47,500.6058486,2,1,0.999364197,3.550379276,0.13897609,0,0.475423154,0,3.24249E-05,0,0,0,0,,,,
52,570.622022,12-15-2015 18:01:57,510.6214046,2,1,0.999364197,3.551189661,0.141756787,0,0.485296992,0,6.48499E-05,0,0,0,0,,,,
53,580.6372436,12-15-2015 18:02:07,520.6366263,2,1,0.999364197,3.551675797,0.144533106,0,0.495157128,0,3.24249E-05,0,0,0,0,,,,
54,590.6374953,12-15-2015 18:02:17,530.6368779,2,1,0.999544024,3.552648067,0.147313753,0,0.505034489,0,6.48022E-05,0,0,0,0,,,,
55,600.653044,12-15-2015 18:02:27,540.6524266,2,1,0.999544024,3.553296328,0.150094423,0,0.514913827,0,3.24249E-05,0,0,0,0,,,,
56,610.6686034,12-15-2015 18:02:37,550.6679859,2,1,0.999544024,3.553944588,0.152875106,0,0.524795118,0,6.48499E-05,0,0,0,0,,,,
57,620.6842559,12-15-2015 18:02:47,560.6836385,2,1,0.999544024,3.554430723,0.155655786,0,0.534678255,0,3.24249E-05,0,0,0,0,,,,
58,630.6995233,12-15-2015 18:02:57,570.6989059,2,1,0.999364197,3.555241108,0.158436351,0,0.544562877,0,6.48499E-05,0,0,0,0,,,,
59,640.7154063,12-15-2015 18:03:07,580.714789,2,1,0.999544024,3.556051254,0.161217182,0,0.554450367,0,6.48022E-05,0,0,0,0,,,,
60,650.7306694,12-15-2015 18:03:17,590.7300521,2,1,0.999544024,3.556699514,0.163993622,0,0.564324149,0,9.72271E-05,0,0,0,0,,,,
61,660.7307636,12-15-2015 18:03:27,600.7301462,2,1,0.999364197,3.557185888,0.166774382,0,0.574215057,0,3.24249E-05,0,0,0,0,,,,
62,670.7463627,12-15-2015 18:03:37,610.7457453,2,1,0.999723852,3.557996035,0.16955517,0,0.584107977,0,6.48022E-05,0,0,0,0,,,,
63,680.7616821,12-15-2015 18:03:47,620.7610647,2,1,0.999544024,3.558644295,0.172335905,0,0.59400262,0,6.48022E-05,0,0,0,0,,,,
64,690.7774248,12-15-2015 18:03:57,630.7768074,2,1,0.999544024,3.55913043,0.175116752,0,0.603899573,0,3.23772E-05,0,0,0,0,,,,
65,700.7928655,12-15-2015 18:04:07,640.7922481,2,1,0.999723852,3.56010294,0.177897541,0,0.613798139,0,9.72271E-05,0,0,0,0,,,,
66,710.7929736,12-15-2015 18:04:17,650.7923563,2,1,0.999544024,3.5607512,0.180674043,0,0.623683353,0,6.48499E-05,0,0,0,0,,,,
67,720.8085814,12-15-2015 18:04:27,660.8079642,2,1,0.999544024,3.56139946,0.18345484,0,0.633585758,0,6.48499E-05,0,0,0,0,,,,
68,730.8238194,12-15-2015 18:04:37,670.823202,2,1,0.999544024,3.562047482,0.186231252,0,0.643474459,0,3.23772E-05,0,0,0,0,,,,
69,740.823929,12-15-2015 18:04:47,680.8233116,2,1,0.999544024,3.562695742,0.18901201,0,0.653380399,0,9.72271E-05,0,0,0,0,,,,
70,750.8393032,12-15-2015 18:04:57,690.8386857,2,1,0.999364197,3.563344002,0.191788484,0,0.663273035,0,9.72271E-05,0,0,0,0,,,,
71,760.8551361,12-15-2015 18:05:07,700.8545188,2,1,0.999544024,3.563992262,0.194573639,0,0.673198501,0,6.48022E-05,0,0,0,0,,,,
72,770.870658,12-15-2015 18:05:17,710.8700407,2,1,0.999364197,3.564640522,0.197354445,0,0.683110329,0,6.48022E-05,0,0,0,0,,,,
73,780.8860677,12-15-2015 18:05:27,720.8854503,2,1,0.999544024,3.565288782,0.200135212,0,0.693023896,0,6.48022E-05,0,0,0,0,,,,
74,790.8861145,12-15-2015 18:05:37,730.8854972,2,1,0.999723852,3.566099167,0.202911725,0,0.702924205,0,6.48499E-05,0,0,0,0,,,,
75,800.9017037,12-15-2015 18:05:47,740.9010864,2,1,0.999544024,3.566909313,0.205692546,0,0.712841795,0,9.72271E-05,0,0,0,0,,,,
76,810.9172101,12-15-2015 18:05:57,750.9165927,2,1,0.999544024,3.567233562,0.208473361,0,0.722761211,0,3.24249E-05,0,0,0,0,,,,
77,820.9325821,12-15-2015 18:06:07,760.9319647,2,1,0.999544024,3.568205833,0.211249855,0,0.732666807,0,0.000129652,0,0,0,0,,,,
78,830.9327029,12-15-2015 18:06:17,770.9320856,2,1,0.999364197,3.568530083,0.214030662,0,0.742589956,0,3.24249E-05,0,0,0,0,,,,
79,840.9482525,12-15-2015 18:06:27,780.9476351,2,1,0.999544024,3.569502354,0.216811454,0,0.75251502,0,6.48022E-05,0,0,0,0,,,,
80,850.9638128,12-15-2015 18:06:37,790.9631954,2,1,0.999544024,3.570312738,0.219592233,0,0.762441999,0,9.72271E-05,0,0,0,0,,,,
81,860.9638173,12-15-2015 18:06:47,800.9632,2,1,0.999544024,3.570960999,0.222368709,0,0.772355672,0,6.48499E-05,0,0,0,0,,,,
82,870.9793027,12-15-2015 18:06:57,810.9786853,2,1,0.999544024,3.571771145,0.225149487,0,0.782286701,0,9.72271E-05,0,0,0,0,,,,
83,880.9947666,12-15-2015 18:07:07,820.9941492,2,1,0.999544024,3.572419405,0.227930261,0,0.79221984,0,6.48022E-05,0,0,0,0,,,,
84,890.994784,12-15-2015 18:07:17,830.9941666,2,1,0.999544024,3.573391914,0.230706788,0,0.802139846,0,9.72748E-05,0,0,0,0,,,,
85,901.0101614,12-15-2015 18:07:27,841.0095441,2,1,0.999544024,3.57387805,0.23348755,0,0.812077182,0,6.48499E-05,0,0,0,0,,,,
86,911.0101919,12-15-2015 18:07:37,851.0095746,2,1,0.999544024,3.574688435,0.236264058,0,0.822001537,0,3.24249E-05,0,0,0,0,,,,
87,921.0258382,12-15-2015 18:07:47,861.0252208,2,1,0.999544024,3.575660706,0.239044855,0,0.831943409,0,9.72271E-05,0,0,0,0,,,,
88,931.041457,12-15-2015 18:07:57,871.0408396,2,1,0.999364197,3.57647109,0.241825637,0,0.841887596,0,6.48499E-05,0,0,0,0,,,,
89,941.0569706,12-15-2015 18:08:07,881.0563532,2,1,0.999544024,3.577281237,0.244606436,0,0.851834222,0,6.48022E-05,0,0,0,0,,,,
90,951.072575,12-15-2015 18:08:17,891.0719577,2,1,0.999544024,3.578253746,0.247387256,0,0.86178328,0,0.000129652,0,0,0,0,,,,
91,961.0880495,12-15-2015 18:08:28,901.0874322,2,1,0.999544024,3.579226017,0.250168075,0,0.87173489,0,9.72271E-05,0,0,0,0,,,,
92,971.1036262,12-15-2015 18:08:38,911.1030089,2,1,0.999544024,3.580036402,0.252948912,0,0.881689134,0,9.72748E-05,0,0,0,0,,,,
93,981.1191743,12-15-2015 18:08:48,921.118557,2,1,0.999544024,3.581008673,0.255729738,0,0.891645955,0,6.48022E-05,0,0,0,0,,,,
94,991.134762,12-15-2015 18:08:58,931.1341447,2,1,0.999544024,3.581980944,0.258510528,0,0.901605393,0,6.48022E-05,0,0,0,0,,,,
95,1001.15029,12-15-2015 18:09:08,941.1496725,2,1,0.999544024,3.583115578,0.261291346,0,0.911567771,0,9.72748E-05,0,0,0,0,,,,
96,1011.165823,12-15-2015 18:09:18,951.1652052,2,1,0.999544024,3.584087849,0.26407213,0,0.921532929,0,6.48499E-05,0,0,0,0,,,,
97,1021.181361,12-15-2015 18:09:28,961.1807437,2,1,0.999544024,3.58506012,0.266848578,0,0.931485564,0,6.48022E-05,0,0,0,0,,,,
98,1031.196957,12-15-2015 18:09:38,971.1963394,2,1,0.999723852,3.58635664,0.269633725,0,0.9414724,0,9.72271E-05,0,0,0,0,,,,
99,1041.21258,12-15-2015 18:09:48,981.2119631,2,1,0.999544024,3.587491035,0.272414563,0,0.951446969,0,0.000129652,0,0,0,0,,,,
100,1051.228083,12-15-2015 18:09:58,991.2274659,2,1,0.999364197,3.588625431,0.275195376,0,0.961424565,0,0.000129652,0,0,0,0,,,,
101,1061.243647,12-15-2015 18:10:08,1001.24303,2,1,0.999544024,3.589921951,0.277976183,0,0.971405511,0,0.000129652,0,0,0,0,,,,
102,1071.243717,12-15-2015 18:10:18,1011.243099,2,1,0.999544024,3.591056347,0.280752648,0,0.981374192,0,9.72271E-05,0,0,0,0,,,,
103,1081.259078,12-15-2015 18:10:28,1021.258461,2,1,0.999544024,3.592352867,0.283533325,0,0.991361445,0,0.000129652,0,0,0,0,,,,
104,1091.274585,12-15-2015 18:10:38,1031.273967,2,1,0.999544024,3.593649387,0.286314029,0,1.001352257,0,0.000129652,0,0,0,0,,,,
105,1101.290145,12-15-2015 18:10:48,1041.289527,2,1,0.999544024,3.594783783,0.289094739,0,1.011346631,0,0.000129652,0,0,0,0,,,,
106,1111.305702,12-15-2015 18:10:58,1051.305085,2,1,0.999544024,3.596080303,0.291875469,0,1.021344653,0,9.72271E-05,0,0,0,0,,,,
107,1121.321283,12-15-2015 18:11:08,1061.320665,2,1,0.999544024,3.597538948,0.29465619,0,1.031346294,0,0.000162077,0,0,0,0,,,,
108,1131.336809,12-15-2015 18:11:18,1071.336192,2,1,0.999544024,3.598511219,0.297436938,0,1.041351642,0,9.72271E-05,0,0,0,0,,,,
109,1141.35237,12-15-2015 18:11:28,1081.351752,2,1,0.999544024,3.600293875,0.30021767,0,1.051360634,0,0.000162077,0,0,0,0,,,,
110,1151.352498,12-15-2015 18:11:38,1091.351881,2,1,0.999364197,3.601266146,0.302994132,0,1.06135791,0,9.72271E-05,0,0,0,0,,,,
111,1161.367632,12-15-2015 18:11:48,1101.367015,2,1,0.999364197,3.602724791,0.305770472,0,1.071358471,0,0.000129652,0,0,0,0,,,,
112,1171.367841,12-15-2015 18:11:58,1111.367223,2,1,0.999723852,3.604183435,0.308551248,0,1.081378718,0,0.000129652,0,0,0,0,,,,
113,1181.383347,12-15-2015 18:12:08,1121.38273,2,1,0.999723852,3.605479717,0.311331994,0,1.09140257,0,0.000129652,0,0,0,0,,,,
114,1191.398955,12-15-2015 18:12:18,1131.398338,2,1,0.999544024,3.606776237,0.314112767,0,1.101430257,0,0.000129652,0,0,0,0,,,,
115,1201.414155,12-15-2015 18:12:28,1141.413537,2,1,0.999544024,3.608072758,0.316889214,0,1.111446084,0,0.000162077,0,0,0,0,,,,
116,1211.414244,12-15-2015 18:12:38,1151.413627,2,1,0.999364197,3.609369278,0.319665624,0,1.121465351,0,0.000129652,0,0,0,0,,,,
117,1221.414389,12-15-2015 18:12:48,1161.413772,2,1,0.999544024,3.610827923,0.322446394,0,1.131504166,0,0.000162077,0,0,0,0,,,,
118,1231.429897,12-15-2015 18:12:58,1171.42928,2,1,0.999544024,3.611962318,0.325227126,0,1.141546576,0,0.000129652,0,0,0,0,,,,
119,1241.445433,12-15-2015 18:13:08,1181.444816,2,1,0.999544024,3.61358285,0.328007897,0,1.15159292,0,0.000162077,0,0,0,0,,,,
120,1251.461006,12-15-2015 18:13:18,1191.460389,2,1,0.999544024,3.61487937,0.330788633,0,1.161642854,0,0.000129652,0,0,0,0,,,,
121,1261.476491,12-15-2015 18:13:28,1201.475874,2,1,0.999544024,3.61617589,0.333569353,0,1.171696544,0,9.72748E-05,0,0,0,0,,,,
122,1271.492082,12-15-2015 18:13:38,1211.491464,2,1,0.999364197,3.617472172,0.336350107,0,1.181754163,0,6.48022E-05,0,0,0,0,,,,
123,1281.5076,12-15-2015 18:13:48,1221.506983,2,1,0.999544024,3.618930817,0.339130829,0,1.191815551,0,0.000129652,0,0,0,0,,,,
124,1291.522808,12-15-2015 18:13:58,1231.522191,2,1,0.999544024,3.620389462,0.341911455,0,1.20188032,0,0.000129652,0,0,0,0,,,,
125,1301.522888,12-15-2015 18:14:08,1241.522271,2,1,0.999544024,3.621847868,0.344683618,0,1.211918344,0,0.000162029,0,0,0,0,,,,
126,1311.523029,12-15-2015 18:14:18,1251.522412,2,1,0.999364197,3.623144388,0.347464342,0,1.221991223,0,0.000129652,0,0,0,0,,,,
127,1321.538586,12-15-2015 18:14:28,1261.537969,2,1,0.999544024,3.624440908,0.350245087,0,1.232068096,0,0.000129652,0,0,0,0,,,,
128,1331.554141,12-15-2015 18:14:38,1271.553523,2,1,0.999544024,3.625899553,0.35302581,0,1.242148716,0,0.000129652,0,0,0,0,,,,
129,1341.569743,12-15-2015 18:14:48,1281.569126,2,1,0.999544024,3.627195835,0.355806562,0,1.252233235,0,0.000129652,0,0,0,0,,,,
130,1351.585252,12-15-2015 18:14:58,1291.584635,2,1,0.999544024,3.62865448,0.358587293,0,1.262321428,0,9.72271E-05,0,0,0,0,,,,
131,1361.600595,12-15-2015 18:15:08,1301.599978,2,1,0.999544024,3.629951,0.361367984,0,1.272413109,0,0.000162077,0,0,0,0,,,,
132,1371.616404,12-15-2015 18:15:18,1311.615786,2,1,0.999544024,3.631085396,0.364148787,0,1.282508755,0,0.000129652,0,0,0,0,,,,
133,1381.631931,12-15-2015 18:15:28,1321.631314,2,1,0.999364197,3.632219791,0.366929491,0,1.29260751,0,6.48022E-05,0,0,0,0,,,,
134,1391.647507,12-15-2015 18:15:38,1331.64689,2,1,0.999544024,3.633516312,0.369710254,0,1.302709907,0,9.72271E-05,0,0,0,0,,,,
135,1401.662802,12-15-2015 18:15:48,1341.662185,2,1,0.999544024,3.634650707,0.372486645,0,1.31279969,0,9.72271E-05,0,0,0,0,,,,
136,1411.66296,12-15-2015 18:15:58,1351.662342,2,1,0.999544024,3.635947227,0.375267379,0,1.3229085,0,0.000161576,0,0,0,0,,,,
137,1421.678527,12-15-2015 18:16:08,1361.67791,2,1,0.999364197,3.637081623,0.378048112,0,1.333020514,0,9.72271E-05,0,0,0,0,,,,
138,1431.694199,12-15-2015 18:16:18,1371.693582,2,1,0.999544024,3.638216019,0.380828894,0,1.343135903,0,0.000129652,0,0,0,0,,,,
139,1441.709577,12-15-2015 18:16:28,1381.708959,2,1,0.999544024,3.639512539,0.383605298,0,1.353238548,0,0.000162077,0,0,0,0,,,,
140,1451.709607,12-15-2015 18:16:38,1391.70899,2,1,0.999544024,3.640322924,0.386386007,0,1.363359956,0,9.72748E-05,0,0,0,0,,,,
141,1461.7251,12-15-2015 18:16:48,1401.724482,2,1,0.999544024,3.641619205,0.389166771,0,1.373484779,0,9.72271E-05,0,0,0,0,,,,
142,1471.740764,12-15-2015 18:16:58,1411.740146,2,1,0.999723852,3.642915726,0.391947584,0,1.383612973,0,0.000162029,0,0,0,0,,,,
143,1481.756001,12-15-2015 18:17:08,1421.755384,2,1,0.999364197,3.643888235,0.394723997,0,1.393728347,0,9.72748E-05,0,0,0,0,,,,
144,1491.771759,12-15-2015 18:17:18,1431.771142,2,1,0.999723852,3.645184755,0.397509134,0,1.403878788,0,9.72748E-05,0,0,0,0,,,,
145,1501.787328,12-15-2015 18:17:28,1441.786711,2,1,0.999544024,3.646157026,0.40028993,0,1.414016621,0,0.000129652,0,0,0,0,,,,
146,1511.80288,12-15-2015 18:17:38,1451.802262,2,1,0.999544024,3.647453547,0.403070706,0,1.424157719,0,9.72271E-05,0,0,0,0,,,,
147,1521.818484,12-15-2015 18:17:48,1461.817866,2,1,0.999544024,3.648587942,0.405851546,0,1.434302403,0,9.72271E-05,0,0,0,0,,,,
148,1531.833991,12-15-2015 18:17:58,1471.833374,2,1,0.999723852,3.650046349,0.408627947,0,1.444434311,0,0.000129604,0,0,0,0,,,,
149,1541.849593,12-15-2015 18:18:08,1481.848975,2,1,0.999544024,3.651018858,0.411413106,0,1.454601383,0,0.000162077,0,0,0,0,,,,
150,1551.865089,12-15-2015 18:18:18,1491.864472,2,1,0.999544024,3.652477264,0.414193866,0,1.464756203,0,0.000129652,0,0,0,0,,,,
151,1561.880654,12-15-2015 18:18:28,1501.880037,2,1,0.999364197,3.653773785,0.416974676,0,1.474914723,0,0.000162029,0,0,0,0,,,,
152,1571.896283,12-15-2015 18:18:38,1511.895666,2,1,0.999544024,3.655070305,0.419755457,0,1.48507675,0,0.000129652,0,0,0,0,,,,
153,1581.911779,12-15-2015 18:18:48,1521.911162,2,1,0.999544024,3.6562047,0.422536199,0,1.495242204,0,9.72271E-05,0,0,0,0,,,,
154,1591.927323,12-15-2015 18:18:58,1531.926705,2,1,0.999544024,3.657663345,0.425316987,0,1.505411471,0,9.69649E-05,0,0,0,0,,,,
155,1601.942754,12-15-2015 18:19:08,1541.942137,2,1,0.999364197,3.658797741,0.428093422,0,1.515568327,0,9.72271E-05,0,0,0,0,,,,
156,1611.942831,12-15-2015 18:19:18,1551.942214,2,1,0.999723852,3.660256147,0.430874223,0,1.525744701,0,0.000129604,0,0,0,0,,,,
157,1621.958258,12-15-2015 18:19:28,1561.95764,2,1,0.999364197,3.661066532,0.433654939,0,1.535924033,0,9.72271E-05,0,0,0,0,,,,
158,1631.958299,12-15-2015 18:19:38,1571.957682,2,1,0.999544024,3.662363052,0.436431367,0,1.546090922,0,0.000129652,0,0,0,0,,,,
159,1641.973884,12-15-2015 18:19:48,1581.973267,2,1,0.999544024,3.663497448,0.439212142,0,1.556276853,0,9.72271E-05,0,0,0,0,,,,
160,1651.989587,12-15-2015 18:19:58,1591.98897,2,1,0.999364197,3.664469719,0.441992944,0,1.566465804,0,9.72271E-05,0,0,0,0,,,,
161,1662.004977,12-15-2015 18:20:08,1602.00436,2,1,0.999544024,3.665604353,0.444773673,0,1.576657277,0,9.72748E-05,0,0,0,0,,,,
162,1672.020291,12-15-2015 18:20:18,1612.019674,2,1,0.999544024,3.666414499,0.447550086,0,1.586835404,0,9.72271E-05,0,0,0,0,,,,
163,1682.020429,12-15-2015 18:20:28,1622.019812,2,1,0.999544024,3.667224884,0.450330819,0,1.597031823,0,6.48499E-05,0,0,0,0,,,,
164,1692.036024,12-15-2015 18:20:38,1632.035407,2,1,0.999544024,3.668035269,0.453111626,0,1.607230874,0,6.48499E-05,0,0,0,0,,,,
165,1702.051549,12-15-2015 18:20:48,1642.050931,2,1,0.999544024,3.668845415,0.455892392,0,1.617431913,0,9.72271E-05,0,0,0,0,,,,
166,1712.067111,12-15-2015 18:20:58,1652.066493,2,1,0.999544024,3.6696558,0.458673178,0,1.627635205,0,6.48499E-05,0,0,0,0,,,,
167,1722.082692,12-15-2015 18:21:09,1662.082075,2,1,0.999544024,3.670141935,0.461453951,0,1.637840509,0,3.24249E-05,0,0,0,0,,,,
168,1732.098208,12-15-2015 18:21:19,1672.097591,2,1,0.999544024,3.67095232,0.46423472,0,1.648047825,0,3.24249E-05,0,0,0,0,,,,
169,1742.11386,12-15-2015 18:21:29,1682.113243,2,1,0.999364197,3.671762466,0.467015522,0,1.658257046,0,9.72271E-05,0,0,0,0,,,,
170,1752.129322,12-15-2015 18:21:39,1692.128704,2,1,0.999364197,3.67224884,0.469796271,0,1.668468123,0,3.24249E-05,0,0,0,0,,,,
171,1762.144776,12-15-2015 18:21:49,1702.144158,2,1,0.999544024,3.673221111,0.472577042,0,1.678681251,0,9.72271E-05,0,0,0,0,,,,
172,1772.144853,12-15-2015 18:21:59,1712.144236,2,1,0.999544024,3.673707247,0.475353519,0,1.688880479,0,6.48022E-05,0,0,0,0,,,,
173,1782.160415,12-15-2015 18:22:09,1722.159798,2,1,0.999364197,3.674517632,0.478134317,0,1.699097502,0,9.72271E-05,0,0,0,0,,,,
174,1792.175731,12-15-2015 18:22:19,1732.175113,2,1,0.999544024,3.675165892,0.480910723,0,1.709300271,0,6.48499E-05,0,0,0,0,,,,
175,1802.17583,12-15-2015 18:22:29,1742.175213,2,1,0.999544024,3.675814152,0.483691483,0,1.719520962,0,6.48499E-05,0,0,0,0,,,,
