Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c-dc,,soc
35,390.4961822,02-24-2016 09:54:24,330.480295,3,1,0.154500559,4.199740887,0.020175831,0,0.08473426,0,3.23296E-05,0,0,0,0,,,,
36,400.5117257,02-24-2016 09:54:34,340.4958389,3,1,0.152161255,4.199903011,0.020602386,0,0.086525712,0,3.24249E-05,0,0,0,0,,,,
37,410.5273084,02-24-2016 09:54:44,350.5114217,3,1,0.149821937,4.199903011,0.021021947,0,0.088287787,0,0,0,0,0,0,,,,
38,420.5426667,02-24-2016 09:54:54,360.5267796,3,1,0.147122726,4.199740887,0.021434763,0,0.090021536,0,-3.24249E-05,0,0,0,0,,,,
39,430.5582622,02-24-2016 09:55:04,370.5423754,3,1,0.144783407,4.199903011,0.021840942,0,0.091727408,0,6.47545E-05,0,0,0,0,,,,
40,440.5737221,02-24-2016 09:55:14,380.5578353,3,1,0.142444089,4.199740887,0.022240511,0,0.093405516,0,0,0,0,0,0,,,,
41,450.5892047,02-24-2016 09:55:24,390.5733175,3,1,0.140104786,4.199740887,0.022633839,0,0.095057421,0,-6.48499E-05,0,0,0,0,,,,
42,460.6047395,02-24-2016 09:55:34,400.5888527,3,1,0.13812536,4.199903011,0.023020414,0,0.096680959,0,3.24249E-05,0,0,0,0,,,,
43,470.6202194,02-24-2016 09:55:44,410.6043325,3,1,0.136145934,4.199903011,0.023402041,0,0.098283723,0,3.24249E-05,0,0,0,0,,,,
44,480.6356889,02-24-2016 09:55:54,420.6198018,3,1,0.133806631,4.199740887,0.023777115,0,0.099858964,0,0,0,0,0,0,,,,
45,490.6512412,02-24-2016 09:56:04,430.6353544,3,1,0.131647259,4.199903011,0.024146436,0,0.101410039,0,0,0,0,0,0,,,,
46,500.6667324,02-24-2016 09:56:14,440.6508455,3,1,0.129667833,4.199903011,0.024510051,0,0.102937153,0,0,0,0,0,0,,,,
47,510.6822346,02-24-2016 09:56:24,450.6663475,3,1,0.127688408,4.199903011,0.024868145,0,0.10444108,0,0,0,0,0,0,,,,
48,520.697734,02-24-2016 09:56:34,460.6818473,3,1,0.125529051,4.199740887,0.02522077,0,0.105922038,0,0,0,0,0,0,,,,
49,530.6978796,02-24-2016 09:56:44,470.6819931,3,1,0.123729572,4.199740887,0.025567515,0,0.107378306,0,0,0,0,0,0,,,,
50,540.7132881,02-24-2016 09:56:54,480.6974013,3,1,0.1219301,4.199903011,0.025909717,0,0.108815488,0,0,0,0,0,0,,,,
51,550.7286641,02-24-2016 09:57:04,490.7127773,3,1,0.120310575,4.199903011,0.026246726,0,0.110230863,0,6.47545E-05,0,0,0,0,,,,
52,560.7441138,02-24-2016 09:57:14,500.728227,3,1,0.118511103,4.199903011,0.026578745,0,0.111625281,0,3.24249E-05,0,0,0,0,,,,
53,570.7596297,02-24-2016 09:57:24,510.7437429,3,1,0.116711631,4.199903011,0.026905921,0,0.112999357,0,3.24249E-05,0,0,0,0,,,,
54,580.7596316,02-24-2016 09:57:34,520.7437449,3,1,0.114732206,4.199740887,0.027227729,0,0.114350887,0,0,0,0,0,0,,,,
55,590.7750049,02-24-2016 09:57:44,530.759118,3,1,0.113472573,4.199740887,0.027545269,0,0.115684494,0,0,0,0,0,0,,,,
56,600.7905601,02-24-2016 09:57:54,540.7746733,3,1,0.111673102,4.199740887,0.027858238,0,0.116998901,0,0,0,0,0,0,,,,
57,610.8062538,02-24-2016 09:58:04,550.790367,3,1,0.10987363,4.199740887,0.028166692,0,0.118294348,0,0,0,0,0,0,,,,
58,620.8215392,02-24-2016 09:58:14,560.8056524,3,1,0.108254105,4.199740887,0.028470694,0,0.119571099,0,-3.24249E-05,0,0,0,0,,,,
59,630.837063,02-24-2016 09:58:24,570.8211762,3,1,0.106994472,4.199903011,0.028770339,0,0.120829555,0,0,0,0,0,0,,,,
60,640.8525422,02-24-2016 09:58:34,580.8366554,3,1,0.105554894,4.200065136,0.029065834,0,0.122070578,0,3.24249E-05,0,0,0,0,,,,
61,650.868028,02-24-2016 09:58:44,590.8521413,3,1,0.103935368,4.199903011,0.029357155,0,0.123294076,0,0,0,0,0,0,,,,
62,660.883517,02-24-2016 09:58:54,600.8676302,3,1,0.102675736,4.199903011,0.029644299,0,0.124500023,0,3.24249E-05,0,0,0,0,,,,
63,670.8990638,02-24-2016 09:59:04,610.883177,3,1,0.101056211,4.199740887,0.029927314,0,0.125688632,0,0,0,0,0,0,,,,
64,680.9145263,02-24-2016 09:59:14,620.8986395,3,1,0.099796578,4.199903011,0.030206468,0,0.126861029,0,3.24249E-05,0,0,0,0,,,,
65,690.9300763,02-24-2016 09:59:24,630.9141895,3,1,0.098356999,4.199903011,0.030481746,0,0.128017144,0,0,0,0,0,0,,,,
66,700.9455191,02-24-2016 09:59:34,640.9296323,3,1,0.096917421,4.199740887,0.030753254,0,0.129157424,0,0,0,0,0,0,,,,
67,710.961063,02-24-2016 09:59:44,650.9451761,3,1,0.095297895,4.199903011,0.031021001,0,0.130281913,0,0,0,0,0,0,,,,
68,720.9765171,02-24-2016 09:59:54,660.9606303,3,1,0.094398156,4.199740887,0.031284991,0,0.131390618,0,0,0,0,0,0,,,,
69,730.9921574,02-24-2016 10:00:04,670.9762706,3,1,0.092958584,4.199903011,0.031545496,0,0.13248469,0,-3.24249E-05,0,0,0,0,,,,
70,741.0075324,02-24-2016 10:00:14,680.9916456,3,1,0.091698952,4.199740887,0.031802445,0,0.133563828,0,-3.24249E-05,0,0,0,0,,,,
71,751.023174,02-24-2016 10:00:24,691.0072872,3,1,0.09043932,4.199903011,0.032055938,0,0.134628451,0,0,0,0,0,0,,,,
72,761.0385327,02-24-2016 10:00:34,701.0226459,3,1,0.089359634,4.199903011,0.032305838,0,0.135677988,0,0,0,0,0,0,,,,
73,771.0540501,02-24-2016 10:00:44,711.0381633,3,1,0.088100001,4.199740887,0.032552659,0,0.136714591,0,-3.24249E-05,0,0,0,0,,,,
74,781.0695538,02-24-2016 10:00:54,721.0536862,3,1,0.086840369,4.199740887,0.032796133,0,0.137737136,0,-3.24249E-05,0,0,0,0,,,,
75,791.0850282,02-24-2016 10:01:04,731.0691414,3,1,0.085940637,4.199903011,0.033036434,0,0.138746354,0,0,0,0,0,0,,,,
76,801.1005361,02-24-2016 10:01:14,741.0846493,3,1,0.084681004,4.199903011,0.033273575,0,0.139742301,0,0,0,0,0,0,,,,
77,811.1160353,02-24-2016 10:01:24,751.1001485,3,1,0.083601318,4.199903011,0.033507595,0,0.140725141,0,3.24249E-05,0,0,0,0,,,,
78,821.1315531,02-24-2016 10:01:35,761.1156663,3,1,0.082341686,4.199740887,0.033738539,0,0.141695062,0,0,0,0,0,0,,,,
79,831.1470427,02-24-2016 10:01:45,771.1311559,3,1,0.081441954,4.199903011,0.03396651,0,0.142652502,0,3.24249E-05,0,0,0,0,,,,
80,841.1625415,02-24-2016 10:01:55,781.1466547,3,1,0.080362268,4.199903011,0.034191476,0,0.143597312,0,3.24249E-05,0,0,0,0,,,,
81,851.1625643,02-24-2016 10:02:05,791.1466776,3,1,0.079462528,4.199740887,0.034413284,0,0.144528869,0,-3.24249E-05,0,0,0,0,,,,
82,861.1779209,02-24-2016 10:02:15,801.162034,3,1,0.078742743,4.199740887,0.034632579,0,0.14544987,0,-3.24249E-05,0,0,0,0,,,,
83,871.1934527,02-24-2016 10:02:25,811.1775659,3,1,0.077303164,4.199740887,0.034849095,0,0.146359197,0,-3.24249E-05,0,0,0,0,,,,
84,881.2089199,02-24-2016 10:02:35,821.1930331,3,1,0.076223478,4.199740887,0.035062899,0,0.147257131,0,0,0,0,0,0,,,,
85,891.2244363,02-24-2016 10:02:45,831.2085496,3,1,0.075323746,4.199903011,0.03527397,0,0.148143593,0,0,0,0,0,0,,,,
86,901.2399839,02-24-2016 10:02:55,841.2240971,3,1,0.07424406,4.199740887,0.035482335,0,0.149018684,0,0,0,0,0,0,,,,
87,911.255934,02-24-2016 10:03:05,851.2400473,3,1,0.073524266,4.199903011,0.035688045,0,0.149882632,0,6.47545E-05,0,0,0,0,,,,
88,921.2710085,02-24-2016 10:03:15,861.2551218,3,1,0.072444588,4.199903011,0.035891143,0,0.150735605,0,3.24249E-05,0,0,0,0,,,,
89,931.2864426,02-24-2016 10:03:25,871.2705558,3,1,0.071904741,4.199903011,0.036091693,0,0.15157788,0,0,0,0,0,0,,,,
90,941.286478,02-24-2016 10:03:35,881.2705912,3,1,0.070645116,4.199740887,0.036289426,0,0.152408319,0,-6.48499E-05,0,0,0,0,,,,
91,951.3020308,02-24-2016 10:03:45,891.2861441,3,1,0.069925323,4.199903011,0.036485019,0,0.153229774,0,0,0,0,0,0,,,,
92,961.3173498,02-24-2016 10:03:55,901.301463,3,1,0.069025584,4.199740887,0.036678236,0,0.15404125,0,0,0,0,0,0,,,,
93,971.3328156,02-24-2016 10:04:05,911.3169288,3,1,0.068305798,4.199903011,0.036869081,0,0.154842761,0,3.24249E-05,0,0,0,0,,,,
94,981.3483166,02-24-2016 10:04:15,921.3324297,3,1,0.067046165,4.199740887,0.037057619,0,0.155634582,0,-3.24249E-05,0,0,0,0,,,,
95,991.3638672,02-24-2016 10:04:25,931.3479804,3,1,0.066506326,4.199903011,0.037243811,0,0.156416555,0,0,0,0,0,0,,,,
96,1001.379311,02-24-2016 10:04:35,941.3634238,3,1,0.065966479,4.199740887,0.037427886,0,0.15718964,0,0,0,0,0,0,,,,
97,1011.394857,02-24-2016 10:04:45,951.3789704,3,1,0.065066747,4.199903011,0.037609721,0,0.157953312,0,0,0,0,0,0,,,,
98,1021.410384,02-24-2016 10:04:55,961.3944971,3,1,0.063987061,4.199740887,0.037789451,0,0.158708145,0,-3.24249E-05,0,0,0,0,,,,
99,1031.425851,02-24-2016 10:05:05,971.409964,3,1,0.063627169,4.199903011,0.037966945,0,0.159453588,0,6.47545E-05,0,0,0,0,,,,
100,1041.441311,02-24-2016 10:05:15,981.4254238,3,1,0.062727429,4.199903011,0.038142378,0,0.16019037,0,3.24249E-05,0,0,0,0,,,,
101,1051.441366,02-24-2016 10:05:25,991.4254789,3,1,0.06200764,4.199903011,0.03831534,0,0.160916779,0,3.24249E-05,0,0,0,0,,,,
102,1061.456774,02-24-2016 10:05:35,1001.440887,3,1,0.061107904,4.199740887,0.038486599,0,0.161636037,0,-3.24249E-05,0,0,0,0,,,,
103,1071.472189,02-24-2016 10:05:45,1011.456302,3,1,0.060748011,4.199903011,0.038655778,0,0.162346559,0,0,0,0,0,0,,,,
104,1081.487687,02-24-2016 10:05:55,1021.4718,3,1,0.059848271,4.199903011,0.038823018,0,0.163048931,0,0,0,0,0,0,,,,
105,1091.503203,02-24-2016 10:06:05,1031.487316,3,1,0.059128486,4.199903011,0.038988296,0,0.163743069,0,0,0,0,0,0,,,,
106,1101.518693,02-24-2016 10:06:15,1041.502806,3,1,0.058408696,4.199740887,0.03915177,0,0.16442963,0,0,0,0,0,0,,,,
107,1111.534198,02-24-2016 10:06:25,1051.518312,3,1,0.057868853,4.199740887,0.039313322,0,0.16510812,0,0,0,0,0,0,,,,
108,1121.549729,02-24-2016 10:06:35,1061.533843,3,1,0.057149064,4.199903011,0.039473114,0,0.165779218,0,3.24249E-05,0,0,0,0,,,,
109,1131.565202,02-24-2016 10:06:45,1071.549315,3,1,0.056249328,4.199740887,0.03963102,0,0.166442394,0,-3.24249E-05,0,0,0,0,,,,
110,1141.580707,02-24-2016 10:06:55,1081.56482,3,1,0.055529539,4.199903011,0.039787141,0,0.167098072,0,3.24249E-05,0,0,0,0,,,,
111,1151.580806,02-24-2016 10:07:05,1091.564919,3,1,0.054989696,4.200065136,0.039941044,0,0.167744441,0,0,0,0,0,0,,,,
112,1161.596064,02-24-2016 10:07:15,1101.580178,3,1,0.054449853,4.199740887,0.040093535,0,0.168384873,0,-3.24249E-05,0,0,0,0,,,,
113,1171.611574,02-24-2016 10:07:25,1111.595688,3,1,0.05408996,4.199740887,0.040244322,0,0.169018149,0,0,0,0,0,0,,,,
114,1181.627074,02-24-2016 10:07:35,1121.611188,3,1,0.05337017,4.199740887,0.040393426,0,0.169644355,0,-3.24249E-05,0,0,0,0,,,,
115,1191.642572,02-24-2016 10:07:45,1131.626685,3,1,0.052650381,4.199903011,0.040540974,0,0.170264034,0,3.24249E-05,0,0,0,0,,,,
116,1201.658065,02-24-2016 10:07:55,1141.642178,3,1,0.051930591,4.199740887,0.040686879,0,0.170876809,0,0,0,0,0,0,,,,
117,1211.673609,02-24-2016 10:08:05,1151.657722,3,1,0.051750645,4.199740887,0.040831054,0,0.171482316,0,-3.24249E-05,0,0,0,0,,,,
118,1221.689078,02-24-2016 10:08:15,1161.673191,3,1,0.051210802,4.199740887,0.040973605,0,0.172081004,0,0,0,0,0,0,,,,
119,1231.704616,02-24-2016 10:08:25,1171.688729,3,1,0.050131116,4.199579239,0.041114555,0,0.172672967,0,-6.45531E-05,0,0,0,0,,,,
120,1241.720097,02-24-2016 10:08:35,1181.70421,3,1,0.049771223,4.199903011,0.041254014,0,0.17325867,0,0,0,0,0,0,,,,
121,1251.7201,02-24-2016 10:08:45,1191.704213,3,1,0.049411327,4.199903011,0.041391766,0,0.173837204,0,3.24249E-05,0,0,0,0,,,,
122,1261.73548,02-24-2016 10:08:55,1201.719594,3,1,0.048871487,4.199740887,0.041528182,0,0.174410122,0,0,0,0,0,0,,,,
123,1271.750969,02-24-2016 10:09:05,1211.735082,3,1,0.048331644,4.199740887,0.041663087,0,0.174976696,0,0,0,0,0,0,,,,
124,1281.766451,02-24-2016 10:09:15,1221.750564,3,1,0.047791801,4.199903011,0.041796543,0,0.175537189,0,3.24249E-05,0,0,0,0,,,,
125,1291.781966,02-24-2016 10:09:25,1231.766079,3,1,0.047072012,4.199740887,0.041928522,0,0.176091477,0,-3.24249E-05,0,0,0,0,,,,
126,1301.797514,02-24-2016 10:09:35,1241.781627,3,1,0.046532173,4.199903011,0.042059005,0,0.17663948,0,6.47545E-05,0,0,0,0,,,,
127,1311.812989,02-24-2016 10:09:45,1251.797102,3,1,0.04599233,4.199903011,0.042188045,0,0.177181427,0,0,0,0,0,0,,,,
128,1321.828494,02-24-2016 10:09:55,1261.812607,3,1,0.045452487,4.199903011,0.042315688,0,0.177717501,0,0,0,0,0,0,,,,
129,1331.843979,02-24-2016 10:10:05,1271.828093,3,1,0.04527254,4.199740887,0.042441841,0,0.178247319,0,-3.24249E-05,0,0,0,0,,,,
130,1341.859463,02-24-2016 10:10:15,1281.843576,3,1,0.044732697,4.199740887,0.042566664,0,0.178771554,0,0,0,0,0,0,,,,
131,1351.859492,02-24-2016 10:10:25,1291.843605,3,1,0.044012908,4.199903011,0.042689862,0,0.179288963,0,3.24249E-05,0,0,0,0,,,,
132,1361.874856,02-24-2016 10:10:35,1301.858969,3,1,0.043653015,4.199903011,0.04281168,0,0.179800577,0,3.24249E-05,0,0,0,0,,,,
133,1371.890384,02-24-2016 10:10:45,1311.874497,3,1,0.043113172,4.199740887,0.042932353,0,0.180307384,0,0,0,0,0,0,,,,
134,1381.905843,02-24-2016 10:10:55,1321.889956,3,1,0.042753275,4.199740887,0.043051874,0,0.180809351,0,0,0,0,0,0,,,,
135,1391.921387,02-24-2016 10:11:05,1331.905501,3,1,0.042573329,4.200065136,0.043170074,0,0.181305771,0,3.24249E-05,0,0,0,0,,,,
136,1401.936841,02-24-2016 10:11:15,1341.920954,3,1,0.041673593,4.199903011,0.043286961,0,0.181796674,0,-3.24249E-05,0,0,0,0,,,,
137,1411.95235,02-24-2016 10:11:25,1351.936463,3,1,0.041493647,4.199903011,0.043402513,0,0.182281973,0,3.24249E-05,0,0,0,0,,,,
138,1421.967831,02-24-2016 10:11:35,1361.951944,3,1,0.0413137,4.199740887,0.0435167,0,0.182761541,0,-3.24249E-05,0,0,0,0,,,,
139,1431.983343,02-24-2016 10:11:45,1371.967457,3,1,0.040234014,4.199903011,0.043629681,0,0.183236039,0,0,0,0,0,0,,,,
140,1441.998838,02-24-2016 10:11:55,1381.982951,3,1,0.040054068,4.199903011,0.043741462,0,0.1837055,0,-3.24249E-05,0,0,0,0,,,,
141,1451.998865,02-24-2016 10:12:05,1391.982978,3,1,0.039334279,4.199903011,0.043851727,0,0.184168587,0,3.24249E-05,0,0,0,0,,,,
142,1462.014214,02-24-2016 10:12:15,1401.998327,3,1,0.038974382,4.199903011,0.043960891,0,0.18462706,0,0,0,0,0,0,,,,
143,1472.029777,02-24-2016 10:12:25,1412.01389,3,1,0.038614489,4.199903011,0.044068873,0,0.185080562,0,3.24249E-05,0,0,0,0,,,,
144,1482.045296,02-24-2016 10:12:35,1422.029409,3,1,0.038254593,4.199903011,0.044175665,0,0.18552907,0,3.24249E-05,0,0,0,0,,,,
145,1492.060723,02-24-2016 10:12:45,1432.044836,3,1,0.037714753,4.199903011,0.044281057,0,0.185971697,0,0,0,0,0,0,,,,
146,1502.076276,02-24-2016 10:12:55,1442.060389,3,1,0.037354857,4.199903011,0.044385349,0,0.186409705,0,0,0,0,0,0,,,,
147,1512.09173,02-24-2016 10:13:05,1452.075844,3,1,0.036815014,4.199903011,0.044488337,0,0.186842235,0,0,0,0,0,0,,,,
148,1522.107224,02-24-2016 10:13:15,1462.091337,3,1,0.036275174,4.199740887,0.044590092,0,0.187269585,0,-3.24249E-05,0,0,0,0,,,,
149,1532.122731,02-24-2016 10:13:26,1472.106844,3,1,0.035915278,4.199740887,0.044690538,0,0.187691443,0,3.23296E-05,0,0,0,0,,,,
150,1542.138226,02-24-2016 10:13:36,1482.122339,3,1,0.035375439,4.199740887,0.044789806,0,0.188108348,0,-3.24249E-05,0,0,0,0,,,,
151,1552.13824,02-24-2016 10:13:46,1492.122353,3,1,0.034835596,4.199740887,0.044887611,0,0.188519111,0,-3.24249E-05,0,0,0,0,,,,
152,1562.153617,02-24-2016 10:13:56,1502.13773,3,1,0.034655649,4.199740887,0.044984344,0,0.188925373,0,-3.24249E-05,0,0,0,0,,,,
153,1572.169115,02-24-2016 10:14:06,1512.153228,3,1,0.034115806,4.199740887,0.045079804,0,0.189326286,0,-3.24249E-05,0,0,0,0,,,,
154,1582.184647,02-24-2016 10:14:16,1522.16878,3,1,0.033575963,4.199740887,0.045174238,0,0.189722891,0,0,0,0,0,0,,,,
155,1592.200111,02-24-2016 10:14:26,1532.184224,3,1,0.033396017,4.199740887,0.045267342,0,0.190113911,0,0,0,0,0,0,,,,
156,1602.215631,02-24-2016 10:14:36,1542.199744,3,1,0.032676227,4.199903011,0.045359325,0,0.190500221,0,3.24249E-05,0,0,0,0,,,,
157,1612.231152,02-24-2016 10:14:46,1552.215265,3,1,0.032496281,4.199740887,0.045450123,0,0.190881558,0,-3.24249E-05,0,0,0,0,,,,
158,1622.246697,02-24-2016 10:14:56,1562.23081,3,1,0.031956438,4.199740887,0.045539781,0,0.191258104,0,-3.24249E-05,0,0,0,0,,,,
159,1632.262177,02-24-2016 10:15:06,1572.246291,3,1,0.031416595,4.199740887,0.045628501,0,0.191630711,0,0,0,0,0,0,,,,
160,1642.277693,02-24-2016 10:15:16,1582.261806,3,1,0.031236649,4.199903011,0.045716315,0,0.191999515,0,0,0,0,0,0,,,,
161,1652.293175,02-24-2016 10:15:26,1592.277288,3,1,0.030876754,4.199903011,0.045803043,0,0.192363758,0,0,0,0,0,0,,,,
162,1662.293175,02-24-2016 10:15:36,1602.277288,3,1,0.030516859,4.199903011,0.045888512,0,0.192722712,0,0,0,0,0,0,,,,
163,1672.308521,02-24-2016 10:15:46,1612.292634,3,1,0.030336913,4.199903011,0.045973053,0,0.193077772,0,0,0,0,0,0,,,,
164,1682.324028,02-24-2016 10:15:56,1622.308141,3,1,0.02979707,4.199740887,0.046056541,0,0.193428402,0,0,0,0,0,0,,,,
165,1692.339495,02-24-2016 10:16:06,1632.323608,3,1,0.029437175,4.199740887,0.046138931,0,0.193774427,0,-3.24249E-05,0,0,0,0,,,,
166,1702.354994,02-24-2016 10:16:16,1642.339108,3,1,0.02907728,4.199740887,0.046220601,0,0.194117426,0,0,0,0,0,0,,,,
167,1712.370512,02-24-2016 10:16:26,1652.354626,3,1,0.028717386,4.199740887,0.046301243,0,0.194456104,0,-3.24249E-05,0,0,0,0,,,,
168,1722.386058,02-24-2016 10:16:36,1662.370171,3,1,0.028357491,4.199740887,0.046381033,0,0.194791208,0,0,0,0,0,0,,,,
169,1732.401535,02-24-2016 10:16:46,1672.385648,3,1,0.028357491,4.200065136,0.046460053,0,0.195123078,0,3.24249E-05,0,0,0,0,,,,
170,1742.417055,02-24-2016 10:16:56,1682.401169,3,1,0.02781765,4.199740887,0.046538087,0,0.195450806,0,-3.24249E-05,0,0,0,0,,,,
171,1752.417066,02-24-2016 10:17:06,1692.401179,3,1,0.027457755,4.199903011,0.046615225,0,0.19577477,0,3.24249E-05,0,0,0,0,,,,
172,1762.432379,02-24-2016 10:17:16,1702.416493,3,1,0.027457755,4.199903011,0.04669172,0,0.196096036,0,0,0,0,0,0,,,,
173,1772.447914,02-24-2016 10:17:26,1712.432027,3,1,0.027277807,4.200065136,0.046767266,0,0.196413318,0,6.48499E-05,0,0,0,0,,,,
174,1782.463373,02-24-2016 10:17:36,1722.447486,3,1,0.026558017,4.199740887,0.046841957,0,0.196727004,0,0,0,0,0,0,,,,
175,1792.47887,02-24-2016 10:17:46,1732.462983,3,1,0.026198123,4.199903011,0.046915763,0,0.197036978,0,3.24249E-05,0,0,0,0,,,,
176,1802.494378,02-24-2016 10:17:56,1742.478491,3,1,0.026018176,4.199740887,0.04698882,0,0.197343801,0,0,0,0,0,0,,,,
177,1812.509884,02-24-2016 10:18:06,1752.493997,3,1,0.025658282,4.199740887,0.047061181,0,0.197647707,0,-3.24249E-05,0,0,0,0,,,,
178,1822.525419,02-24-2016 10:18:16,1762.509533,3,1,0.025478333,4.199740887,0.047132816,0,0.197948559,0,0,0,0,0,0,,,,
179,1832.540876,02-24-2016 10:18:26,1772.524989,3,1,0.025478333,4.199903011,0.047203697,0,0.198246245,0,3.24249E-05,0,0,0,0,,,,
